,FundCode,FundName,TradingDay,NetWorth
0,014854,嘉实中证半导体指数增强发起式A,2022-05-16,1.1043
1,014854,嘉实中证半导体指数增强发起式A,2022-05-17,1.1457
2,014854,嘉实中证半导体指数增强发起式A,2022-05-18,1.1495
3,014854,嘉实中证半导体指数增强发起式A,2022-05-19,1.1756
4,014854,嘉实中证半导体指数增强发起式A,2022-05-20,1.1714
5,014854,嘉实中证半导体指数增强发起式A,2022-05-23,1.1817
6,014854,嘉实中证半导体指数增强发起式A,2022-05-24,1.1376
7,014854,嘉实中证半导体指数增强发起式A,2022-05-25,1.1371
8,014854,嘉实中证半导体指数增强发起式A,2022-05-26,1.117
9,014854,嘉实中证半导体指数增强发起式A,2022-05-27,1.1086
10,014854,嘉实中证半导体指数增强发起式A,2022-05-30,1.1293
11,014854,嘉实中证半导体指数增强发起式A,2022-05-31,1.1475
12,014854,嘉实中证半导体指数增强发起式A,2022-06-01,1.1606
13,014854,嘉实中证半导体指数增强发起式A,2022-06-02,1.2112
14,014854,嘉实中证半导体指数增强发起式A,2022-06-06,1.2444
15,014854,嘉实中证半导体指数增强发起式A,2022-06-07,1.2182
16,014854,嘉实中证半导体指数增强发起式A,2022-06-08,1.2062
17,014854,嘉实中证半导体指数增强发起式A,2022-06-09,1.1676
18,014854,嘉实中证半导体指数增强发起式A,2022-06-10,1.1844
19,014854,嘉实中证半导体指数增强发起式A,2022-06-13,1.1694
20,014854,嘉实中证半导体指数增强发起式A,2022-06-14,1.1351
21,014854,嘉实中证半导体指数增强发起式A,2022-06-15,1.1449
22,014854,嘉实中证半导体指数增强发起式A,2022-06-16,1.1798
23,014854,嘉实中证半导体指数增强发起式A,2022-06-17,1.1763
24,014854,嘉实中证半导体指数增强发起式A,2022-06-20,1.1862
25,014854,嘉实中证半导体指数增强发起式A,2022-06-21,1.1825
26,014854,嘉实中证半导体指数增强发起式A,2022-06-22,1.1513
27,014854,嘉实中证半导体指数增强发起式A,2022-06-23,1.1844
28,014854,嘉实中证半导体指数增强发起式A,2022-06-24,1.1982
29,014854,嘉实中证半导体指数增强发起式A,2022-06-27,1.2111
30,014854,嘉实中证半导体指数增强发起式A,2022-06-28,1.243
31,014854,嘉实中证半导体指数增强发起式A,2022-06-29,1.2176
32,014854,嘉实中证半导体指数增强发起式A,2022-06-30,1.2392
33,014854,嘉实中证半导体指数增强发起式A,2022-07-01,1.2211
34,014854,嘉实中证半导体指数增强发起式A,2022-07-04,1.1696
35,014854,嘉实中证半导体指数增强发起式A,2022-07-05,1.1654
36,014854,嘉实中证半导体指数增强发起式A,2022-07-06,1.1957
37,014854,嘉实中证半导体指数增强发起式A,2022-07-07,1.2056
38,014854,嘉实中证半导体指数增强发起式A,2022-07-08,1.2118
39,014854,嘉实中证半导体指数增强发起式A,2022-07-11,1.1799
40,014854,嘉实中证半导体指数增强发起式A,2022-07-12,1.143
41,014854,嘉实中证半导体指数增强发起式A,2022-07-13,1.1317
42,014854,嘉实中证半导体指数增强发起式A,2022-07-14,1.1507
43,014854,嘉实中证半导体指数增强发起式A,2022-07-15,1.1692
44,014854,嘉实中证半导体指数增强发起式A,2022-07-18,1.1551
45,014854,嘉实中证半导体指数增强发起式A,2022-07-19,1.1493
46,014854,嘉实中证半导体指数增强发起式A,2022-07-20,1.16
47,014854,嘉实中证半导体指数增强发起式A,2022-07-21,1.2067
48,014854,嘉实中证半导体指数增强发起式A,2022-07-22,1.1864
49,014854,嘉实中证半导体指数增强发起式A,2022-07-25,1.1773
50,014854,嘉实中证半导体指数增强发起式A,2022-07-26,1.1846
51,014854,嘉实中证半导体指数增强发起式A,2022-07-27,1.1698
52,014854,嘉实中证半导体指数增强发起式A,2022-07-28,1.1987
53,014854,嘉实中证半导体指数增强发起式A,2022-07-29,1.1789
54,014854,嘉实中证半导体指数增强发起式A,2022-08-01,1.2042
55,014854,嘉实中证半导体指数增强发起式A,2022-08-02,1.2161
56,014854,嘉实中证半导体指数增强发起式A,2022-08-03,1.2446
57,014854,嘉实中证半导体指数增强发起式A,2022-08-04,1.2745
58,014854,嘉实中证半导体指数增强发起式A,2022-08-05,1.3511
59,014854,嘉实中证半导体指数增强发起式A,2022-08-08,1.3512
60,014854,嘉实中证半导体指数增强发起式A,2022-08-09,1.3756
61,014854,嘉实中证半导体指数增强发起式A,2022-08-10,1.3802
62,014854,嘉实中证半导体指数增强发起式A,2022-08-11,1.3939
63,014854,嘉实中证半导体指数增强发起式A,2022-08-12,1.3599
64,014854,嘉实中证半导体指数增强发起式A,2022-08-15,1.3615
65,014854,嘉实中证半导体指数增强发起式A,2022-08-16,1.3527
66,014854,嘉实中证半导体指数增强发起式A,2022-08-17,1.3582
67,014854,嘉实中证半导体指数增强发起式A,2022-08-18,1.3726
68,014854,嘉实中证半导体指数增强发起式A,2022-08-19,1.3313
69,014854,嘉实中证半导体指数增强发起式A,2022-08-22,1.3373
70,014854,嘉实中证半导体指数增强发起式A,2022-08-23,1.329
71,014854,嘉实中证半导体指数增强发起式A,2022-08-24,1.2691
72,014854,嘉实中证半导体指数增强发起式A,2022-08-25,1.2597
73,014854,嘉实中证半导体指数增强发起式A,2022-08-26,1.2399
74,014854,嘉实中证半导体指数增强发起式A,2022-08-29,1.2545
75,014854,嘉实中证半导体指数增强发起式A,2022-08-30,1.2739
76,014854,嘉实中证半导体指数增强发起式A,2022-08-31,1.251
77,014854,嘉实中证半导体指数增强发起式A,2022-09-01,1.2356
78,014854,嘉实中证半导体指数增强发起式A,2022-09-02,1.2615
79,014854,嘉实中证半导体指数增强发起式A,2022-09-05,1.279
80,014854,嘉实中证半导体指数增强发起式A,2022-09-06,1.2943
81,014854,嘉实中证半导体指数增强发起式A,2022-09-07,1.3524
82,014854,嘉实中证半导体指数增强发起式A,2022-09-08,1.3436
83,014854,嘉实中证半导体指数增强发起式A,2022-09-09,1.3246
84,014854,嘉实中证半导体指数增强发起式A,2022-09-13,1.3251
85,014854,嘉实中证半导体指数增强发起式A,2022-09-14,1.3404
86,014854,嘉实中证半导体指数增强发起式A,2022-09-15,1.2831
87,014854,嘉实中证半导体指数增强发起式A,2022-09-16,1.2933
88,014854,嘉实中证半导体指数增强发起式A,2022-09-19,1.2738
89,014854,嘉实中证半导体指数增强发起式A,2022-09-20,1.2672
90,014854,嘉实中证半导体指数增强发起式A,2022-09-21,1.231
91,014854,嘉实中证半导体指数增强发起式A,2022-09-22,1.2461
92,014854,嘉实中证半导体指数增强发起式A,2022-09-23,1.2123
93,014854,嘉实中证半导体指数增强发起式A,2022-09-26,1.2359
94,014854,嘉实中证半导体指数增强发起式A,2022-09-27,1.2961
95,014854,嘉实中证半导体指数增强发起式A,2022-09-28,1.2599
96,014854,嘉实中证半导体指数增强发起式A,2022-09-29,1.2776
97,014854,嘉实中证半导体指数增强发起式A,2022-09-30,1.2227
98,014854,嘉实中证半导体指数增强发起式A,2022-10-10,1.0784
99,014854,嘉实中证半导体指数增强发起式A,2022-10-11,1.0283
100,014854,嘉实中证半导体指数增强发起式A,2022-10-12,1.0812
101,014854,嘉实中证半导体指数增强发起式A,2022-10-13,1.0727
102,014854,嘉实中证半导体指数增强发起式A,2022-10-14,1.0655
103,014854,嘉实中证半导体指数增强发起式A,2022-10-17,1.1114
104,014854,嘉实中证半导体指数增强发起式A,2022-10-18,1.1078
105,014854,嘉实中证半导体指数增强发起式A,2022-10-19,1.1147
106,014854,嘉实中证半导体指数增强发起式A,2022-10-20,1.2008
107,014854,嘉实中证半导体指数增强发起式A,2022-10-21,1.1802
108,014854,嘉实中证半导体指数增强发起式A,2022-10-24,1.1966
109,014854,嘉实中证半导体指数增强发起式A,2022-10-25,1.1943
110,014854,嘉实中证半导体指数增强发起式A,2022-10-26,1.216
111,014854,嘉实中证半导体指数增强发起式A,2022-10-27,1.2049
112,014854,嘉实中证半导体指数增强发起式A,2022-10-28,1.2037
113,014854,嘉实中证半导体指数增强发起式A,2022-10-31,1.217
114,014854,嘉实中证半导体指数增强发起式A,2022-11-01,1.2128
115,014854,嘉实中证半导体指数增强发起式A,2022-11-02,1.223
116,014854,嘉实中证半导体指数增强发起式A,2022-11-03,1.2672
117,014854,嘉实中证半导体指数增强发起式A,2022-11-04,1.2593
118,014854,嘉实中证半导体指数增强发起式A,2022-11-07,1.2348
119,014854,嘉实中证半导体指数增强发起式A,2022-11-08,1.2211
120,014854,嘉实中证半导体指数增强发起式A,2022-11-09,1.2002
121,014854,嘉实中证半导体指数增强发起式A,2022-11-10,1.1492
122,014854,嘉实中证半导体指数增强发起式A,2022-11-11,1.1601
123,014854,嘉实中证半导体指数增强发起式A,2022-11-14,1.1507
