,FundCode,FundName,TradingDay,NetWorth
0,017560,华安上证科创板芯片ETF发起式联接C,2023-03-03,1.0902
1,017560,华安上证科创板芯片ETF发起式联接C,2023-03-02,1.0642
2,017560,华安上证科创板芯片ETF发起式联接C,2023-03-01,1.0722
3,017560,华安上证科创板芯片ETF发起式联接C,2023-02-28,1.0611
4,017560,华安上证科创板芯片ETF发起式联接C,2023-02-27,1.0589
5,017560,华安上证科创板芯片ETF发起式联接C,2023-02-24,1.0734
6,017560,华安上证科创板芯片ETF发起式联接C,2023-02-23,1.0718
7,017560,华安上证科创板芯片ETF发起式联接C,2023-02-22,1.0773
8,017560,华安上证科创板芯片ETF发起式联接C,2023-02-21,1.0726
9,017560,华安上证科创板芯片ETF发起式联接C,2023-02-20,1.0789
10,017560,华安上证科创板芯片ETF发起式联接C,2023-02-17,1.0692
11,017560,华安上证科创板芯片ETF发起式联接C,2023-02-16,1.0987
12,017560,华安上证科创板芯片ETF发起式联接C,2023-02-15,1.1267
13,017560,华安上证科创板芯片ETF发起式联接C,2023-02-14,1.1098
14,017560,华安上证科创板芯片ETF发起式联接C,2023-02-13,1.1131
15,017560,华安上证科创板芯片ETF发起式联接C,2023-02-10,1.1045
16,017560,华安上证科创板芯片ETF发起式联接C,2023-02-09,1.1086
17,017560,华安上证科创板芯片ETF发起式联接C,2023-02-08,1.0646
18,017560,华安上证科创板芯片ETF发起式联接C,2023-02-07,1.0759
19,017560,华安上证科创板芯片ETF发起式联接C,2023-02-06,1.082
20,017560,华安上证科创板芯片ETF发起式联接C,2023-02-03,1.0904
21,017560,华安上证科创板芯片ETF发起式联接C,2023-02-02,1.088
22,017560,华安上证科创板芯片ETF发起式联接C,2023-02-01,1.0709
23,017560,华安上证科创板芯片ETF发起式联接C,2023-01-31,1.0504
24,017560,华安上证科创板芯片ETF发起式联接C,2023-01-30,1.0743
25,017560,华安上证科创板芯片ETF发起式联接C,2023-01-20,1.0823
26,017560,华安上证科创板芯片ETF发起式联接C,2023-01-19,1.0833
27,017560,华安上证科创板芯片ETF发起式联接C,2023-01-18,1.0571
28,017560,华安上证科创板芯片ETF发起式联接C,2023-01-17,1.0602
29,017560,华安上证科创板芯片ETF发起式联接C,2023-01-16,1.0305
30,017560,华安上证科创板芯片ETF发起式联接C,2023-01-13,1.0035
31,017560,华安上证科创板芯片ETF发起式联接C,2023-01-12,1.005
32,017560,华安上证科创板芯片ETF发起式联接C,2023-01-11,1.0094
33,017560,华安上证科创板芯片ETF发起式联接C,2023-01-10,1.021
34,017560,华安上证科创板芯片ETF发起式联接C,2023-01-09,1.0124
35,017560,华安上证科创板芯片ETF发起式联接C,2023-01-06,1.0095
36,017560,华安上证科创板芯片ETF发起式联接C,2023-01-05,1.0128
37,017560,华安上证科创板芯片ETF发起式联接C,2023-01-04,1.0036
38,017560,华安上证科创板芯片ETF发起式联接C,2023-01-03,1.0099
