,FundCode,FundName,TradingDay,NetWorth
0,013840,银华集成电路混合A,2023-03-03,0.9479
1,013840,银华集成电路混合A,2023-03-02,0.9107
2,013840,银华集成电路混合A,2023-03-01,0.9121
3,013840,银华集成电路混合A,2023-02-28,0.908
4,013840,银华集成电路混合A,2023-02-27,0.9051
5,013840,银华集成电路混合A,2023-02-24,0.918
6,013840,银华集成电路混合A,2023-02-23,0.9209
7,013840,银华集成电路混合A,2023-02-22,0.9285
8,013840,银华集成电路混合A,2023-02-21,0.9229
9,013840,银华集成电路混合A,2023-02-20,0.9218
10,013840,银华集成电路混合A,2023-02-17,0.9147
11,013840,银华集成电路混合A,2023-02-16,0.9521
12,013840,银华集成电路混合A,2023-02-15,0.9723
13,013840,银华集成电路混合A,2023-02-14,0.9464
14,013840,银华集成电路混合A,2023-02-13,0.9519
15,013840,银华集成电路混合A,2023-02-10,0.9425
16,013840,银华集成电路混合A,2023-02-09,0.9521
17,013840,银华集成电路混合A,2023-02-08,0.9151
18,013840,银华集成电路混合A,2023-02-07,0.9244
19,013840,银华集成电路混合A,2023-02-06,0.9356
20,013840,银华集成电路混合A,2023-02-03,0.9418
21,013840,银华集成电路混合A,2023-02-02,0.9454
22,013840,银华集成电路混合A,2023-02-01,0.9167
23,013840,银华集成电路混合A,2023-01-31,0.9012
24,013840,银华集成电路混合A,2023-01-30,0.9249
25,013840,银华集成电路混合A,2023-01-20,0.9353
26,013840,银华集成电路混合A,2023-01-19,0.9424
27,013840,银华集成电路混合A,2023-01-18,0.92
28,013840,银华集成电路混合A,2023-01-17,0.9279
29,013840,银华集成电路混合A,2023-01-16,0.8963
30,013840,银华集成电路混合A,2023-01-13,0.8657
31,013840,银华集成电路混合A,2023-01-12,0.8647
32,013840,银华集成电路混合A,2023-01-11,0.8717
33,013840,银华集成电路混合A,2023-01-10,0.8763
34,013840,银华集成电路混合A,2023-01-09,0.8652
35,013840,银华集成电路混合A,2023-01-06,0.8625
36,013840,银华集成电路混合A,2023-01-05,0.8638
37,013840,银华集成电路混合A,2023-01-04,0.8617
38,013840,银华集成电路混合A,2023-01-03,0.8835
39,013840,银华集成电路混合A,2022-12-30,0.8639
40,013840,银华集成电路混合A,2022-12-29,0.872
41,013840,银华集成电路混合A,2022-12-28,0.8733
42,013840,银华集成电路混合A,2022-12-27,0.8826
43,013840,银华集成电路混合A,2022-12-26,0.8693
44,013840,银华集成电路混合A,2022-12-23,0.8391
45,013840,银华集成电路混合A,2022-12-22,0.8678
46,013840,银华集成电路混合A,2022-12-21,0.8825
47,013840,银华集成电路混合A,2022-12-20,0.8959
48,013840,银华集成电路混合A,2022-12-19,0.9029
49,013840,银华集成电路混合A,2022-12-16,0.9244
50,013840,银华集成电路混合A,2022-12-15,0.9432
51,013840,银华集成电路混合A,2022-12-14,0.9329
52,013840,银华集成电路混合A,2022-12-13,0.9314
53,013840,银华集成电路混合A,2022-12-12,0.9561
54,013840,银华集成电路混合A,2022-12-09,0.9461
55,013840,银华集成电路混合A,2022-12-08,0.9243
56,013840,银华集成电路混合A,2022-12-07,0.9434
57,013840,银华集成电路混合A,2022-12-06,0.954
58,013840,银华集成电路混合A,2022-12-05,0.9274
59,013840,银华集成电路混合A,2022-12-02,0.931
60,013840,银华集成电路混合A,2022-12-01,0.9294
61,013840,银华集成电路混合A,2022-11-30,0.9108
62,013840,银华集成电路混合A,2022-11-29,0.9147
63,013840,银华集成电路混合A,2022-11-28,0.9213
64,013840,银华集成电路混合A,2022-11-25,0.9299
65,013840,银华集成电路混合A,2022-11-24,0.9408
66,013840,银华集成电路混合A,2022-11-23,0.9421
67,013840,银华集成电路混合A,2022-11-22,0.9435
68,013840,银华集成电路混合A,2022-11-21,0.9529
69,013840,银华集成电路混合A,2022-11-18,0.9528
70,013840,银华集成电路混合A,2022-11-17,0.9797
71,013840,银华集成电路混合A,2022-11-16,0.9548
72,013840,银华集成电路混合A,2022-11-15,0.975
73,013840,银华集成电路混合A,2022-11-14,0.9273
74,013840,银华集成电路混合A,2022-11-11,0.9388
75,013840,银华集成电路混合A,2022-11-10,0.9208
76,013840,银华集成电路混合A,2022-11-09,0.9672
77,013840,银华集成电路混合A,2022-11-08,0.9837
78,013840,银华集成电路混合A,2022-11-07,0.9884
79,013840,银华集成电路混合A,2022-11-04,1.0144
80,013840,银华集成电路混合A,2022-11-03,1.0169
81,013840,银华集成电路混合A,2022-11-02,0.9771
82,013840,银华集成电路混合A,2022-11-01,0.9694
83,013840,银华集成电路混合A,2022-10-31,0.9702
84,013840,银华集成电路混合A,2022-10-28,0.9563
85,013840,银华集成电路混合A,2022-10-27,0.9529
86,013840,银华集成电路混合A,2022-10-26,0.9643
