,FundCode,FundName,TradingDay,NetWorth
0,005628,汇安趋势动力股票A,2023-03-03,1.2591
1,005628,汇安趋势动力股票A,2023-03-02,1.2261
2,005628,汇安趋势动力股票A,2023-03-01,1.2336
3,005628,汇安趋势动力股票A,2023-02-28,1.2268
4,005628,汇安趋势动力股票A,2023-02-27,1.2237
5,005628,汇安趋势动力股票A,2023-02-24,1.2441
6,005628,汇安趋势动力股票A,2023-02-23,1.2435
7,005628,汇安趋势动力股票A,2023-02-22,1.2571
8,005628,汇安趋势动力股票A,2023-02-21,1.247
9,005628,汇安趋势动力股票A,2023-02-20,1.2411
10,005628,汇安趋势动力股票A,2023-02-17,1.2298
11,005628,汇安趋势动力股票A,2023-02-16,1.2741
12,005628,汇安趋势动力股票A,2023-02-15,1.2985
13,005628,汇安趋势动力股票A,2023-02-14,1.2511
14,005628,汇安趋势动力股票A,2023-02-13,1.2657
15,005628,汇安趋势动力股票A,2023-02-10,1.2482
16,005628,汇安趋势动力股票A,2023-02-09,1.2619
17,005628,汇安趋势动力股票A,2023-02-08,1.2213
18,005628,汇安趋势动力股票A,2023-02-07,1.2338
19,005628,汇安趋势动力股票A,2023-02-06,1.2434
20,005628,汇安趋势动力股票A,2023-02-03,1.2534
21,005628,汇安趋势动力股票A,2023-02-02,1.2536
22,005628,汇安趋势动力股票A,2023-02-01,1.2214
23,005628,汇安趋势动力股票A,2023-01-31,1.1899
24,005628,汇安趋势动力股票A,2023-01-30,1.2215
25,005628,汇安趋势动力股票A,2023-01-20,1.2285
26,005628,汇安趋势动力股票A,2023-01-19,1.2354
27,005628,汇安趋势动力股票A,2023-01-18,1.211
28,005628,汇安趋势动力股票A,2023-01-17,1.2161
29,005628,汇安趋势动力股票A,2023-01-16,1.1816
30,005628,汇安趋势动力股票A,2023-01-13,1.1604
31,005628,汇安趋势动力股票A,2023-01-12,1.168
32,005628,汇安趋势动力股票A,2023-01-11,1.1762
33,005628,汇安趋势动力股票A,2023-01-10,1.1791
34,005628,汇安趋势动力股票A,2023-01-09,1.1619
35,005628,汇安趋势动力股票A,2023-01-06,1.155
36,005628,汇安趋势动力股票A,2023-01-05,1.1558
37,005628,汇安趋势动力股票A,2023-01-04,1.1514
38,005628,汇安趋势动力股票A,2023-01-03,1.1896
39,005628,汇安趋势动力股票A,2022-12-30,1.1532
40,005628,汇安趋势动力股票A,2022-12-29,1.1635
41,005628,汇安趋势动力股票A,2022-12-28,1.1623
42,005628,汇安趋势动力股票A,2022-12-27,1.1684
43,005628,汇安趋势动力股票A,2022-12-26,1.1523
44,005628,汇安趋势动力股票A,2022-12-23,1.1134
45,005628,汇安趋势动力股票A,2022-12-22,1.1444
46,005628,汇安趋势动力股票A,2022-12-21,1.1572
47,005628,汇安趋势动力股票A,2022-12-20,1.1741
48,005628,汇安趋势动力股票A,2022-12-19,1.1857
49,005628,汇安趋势动力股票A,2022-12-16,1.2159
50,005628,汇安趋势动力股票A,2022-12-15,1.2531
51,005628,汇安趋势动力股票A,2022-12-14,1.2398
52,005628,汇安趋势动力股票A,2022-12-13,1.2437
53,005628,汇安趋势动力股票A,2022-12-12,1.2766
54,005628,汇安趋势动力股票A,2022-12-09,1.2673
55,005628,汇安趋势动力股票A,2022-12-08,1.2546
56,005628,汇安趋势动力股票A,2022-12-07,1.272
57,005628,汇安趋势动力股票A,2022-12-06,1.2833
58,005628,汇安趋势动力股票A,2022-12-05,1.2489
59,005628,汇安趋势动力股票A,2022-12-02,1.2681
60,005628,汇安趋势动力股票A,2022-12-01,1.2827
61,005628,汇安趋势动力股票A,2022-11-30,1.2668
62,005628,汇安趋势动力股票A,2022-11-29,1.2699
63,005628,汇安趋势动力股票A,2022-11-28,1.2852
64,005628,汇安趋势动力股票A,2022-11-25,1.3075
65,005628,汇安趋势动力股票A,2022-11-24,1.3398
66,005628,汇安趋势动力股票A,2022-11-23,1.3388
