,FundCode,FundName,TradingDay,NetWorth
0,005844,东方人工智能主题混合A,2018-06-08,1.0
1,005844,东方人工智能主题混合A,2018-06-11,1.0
2,005844,东方人工智能主题混合A,2018-06-12,1.0
3,005844,东方人工智能主题混合A,2018-06-13,1.0001
4,005844,东方人工智能主题混合A,2018-06-14,1.0001
5,005844,东方人工智能主题混合A,2018-06-15,1.0001
6,005844,东方人工智能主题混合A,2018-06-19,1.0003
7,005844,东方人工智能主题混合A,2018-06-20,1.0003
8,005844,东方人工智能主题混合A,2018-06-21,1.0004
9,005844,东方人工智能主题混合A,2018-06-22,1.0004
10,005844,东方人工智能主题混合A,2018-06-25,1.0006
11,005844,东方人工智能主题混合A,2018-06-26,1.0006
12,005844,东方人工智能主题混合A,2018-06-27,1.0006
13,005844,东方人工智能主题混合A,2018-06-28,1.0007
14,005844,东方人工智能主题混合A,2018-06-29,1.0007
15,005844,东方人工智能主题混合A,2018-07-02,1.0009
16,005844,东方人工智能主题混合A,2018-07-03,1.001
17,005844,东方人工智能主题混合A,2018-07-04,1.0011
18,005844,东方人工智能主题混合A,2018-07-05,1.0011
19,005844,东方人工智能主题混合A,2018-07-06,1.0012
20,005844,东方人工智能主题混合A,2018-07-09,1.0016
21,005844,东方人工智能主题混合A,2018-07-10,1.0024
22,005844,东方人工智能主题混合A,2018-07-11,1.0021
23,005844,东方人工智能主题混合A,2018-07-12,1.0055
24,005844,东方人工智能主题混合A,2018-07-13,1.0062
25,005844,东方人工智能主题混合A,2018-07-16,1.0057
26,005844,东方人工智能主题混合A,2018-07-17,1.0042
27,005844,东方人工智能主题混合A,2018-07-18,1.0024
28,005844,东方人工智能主题混合A,2018-07-19,1.0037
29,005844,东方人工智能主题混合A,2018-07-20,1.0054
30,005844,东方人工智能主题混合A,2018-07-23,1.0063
31,005844,东方人工智能主题混合A,2018-07-24,1.0101
32,005844,东方人工智能主题混合A,2018-07-25,1.0083
33,005844,东方人工智能主题混合A,2018-07-26,1.0039
34,005844,东方人工智能主题混合A,2018-07-27,1.002
35,005844,东方人工智能主题混合A,2018-07-30,0.9983
36,005844,东方人工智能主题混合A,2018-07-31,0.9982
37,005844,东方人工智能主题混合A,2018-08-01,0.993
38,005844,东方人工智能主题混合A,2018-08-02,0.9857
39,005844,东方人工智能主题混合A,2018-08-03,0.9765
40,005844,东方人工智能主题混合A,2018-08-06,0.9733
41,005844,东方人工智能主题混合A,2018-08-07,0.9822
42,005844,东方人工智能主题混合A,2018-08-08,0.9766
43,005844,东方人工智能主题混合A,2018-08-09,0.9876
44,005844,东方人工智能主题混合A,2018-08-10,0.988
45,005844,东方人工智能主题混合A,2018-08-13,0.989
46,005844,东方人工智能主题混合A,2018-08-14,0.9823
47,005844,东方人工智能主题混合A,2018-08-15,0.9723
48,005844,东方人工智能主题混合A,2018-08-16,0.9731
49,005844,东方人工智能主题混合A,2018-08-17,0.964
50,005844,东方人工智能主题混合A,2018-08-20,0.9684
51,005844,东方人工智能主题混合A,2018-08-21,0.975
52,005844,东方人工智能主题混合A,2018-08-22,0.9684
53,005844,东方人工智能主题混合A,2018-08-23,0.9693
54,005844,东方人工智能主题混合A,2018-08-24,0.9677
55,005844,东方人工智能主题混合A,2018-08-27,0.9843
56,005844,东方人工智能主题混合A,2018-08-28,0.9854
57,005844,东方人工智能主题混合A,2018-08-29,0.9804
58,005844,东方人工智能主题混合A,2018-08-30,0.9689
59,005844,东方人工智能主题混合A,2018-08-31,0.962
60,005844,东方人工智能主题混合A,2018-09-03,0.9581
61,005844,东方人工智能主题混合A,2018-09-04,0.9681
62,005844,东方人工智能主题混合A,2018-09-05,0.9573
63,005844,东方人工智能主题混合A,2018-09-06,0.9551
64,005844,东方人工智能主题混合A,2018-09-07,0.9466
65,005844,东方人工智能主题混合A,2018-09-10,0.9244
66,005844,东方人工智能主题混合A,2018-09-11,0.9283
67,005844,东方人工智能主题混合A,2018-09-12,0.9173
68,005844,东方人工智能主题混合A,2018-09-13,0.9235
69,005844,东方人工智能主题混合A,2018-09-14,0.9161
70,005844,东方人工智能主题混合A,2018-09-17,0.9076
71,005844,东方人工智能主题混合A,2018-09-18,0.9131
72,005844,东方人工智能主题混合A,2018-09-19,0.9176
73,005844,东方人工智能主题混合A,2018-09-20,0.917
74,005844,东方人工智能主题混合A,2018-09-21,0.9295
75,005844,东方人工智能主题混合A,2018-09-25,0.9258
76,005844,东方人工智能主题混合A,2018-09-26,0.9301
77,005844,东方人工智能主题混合A,2018-09-27,0.9212
78,005844,东方人工智能主题混合A,2018-09-28,0.9282
79,005844,东方人工智能主题混合A,2018-10-08,0.9003
80,005844,东方人工智能主题混合A,2018-10-09,0.8959
81,005844,东方人工智能主题混合A,2018-10-10,0.8943
82,005844,东方人工智能主题混合A,2018-10-11,0.8573
83,005844,东方人工智能主题混合A,2018-10-12,0.8584
84,005844,东方人工智能主题混合A,2018-10-15,0.8558
85,005844,东方人工智能主题混合A,2018-10-16,0.8481
86,005844,东方人工智能主题混合A,2018-10-17,0.8537
87,005844,东方人工智能主题混合A,2018-10-18,0.8453
88,005844,东方人工智能主题混合A,2018-10-19,0.8599
89,005844,东方人工智能主题混合A,2018-10-22,0.8885
90,005844,东方人工智能主题混合A,2018-10-23,0.8754
91,005844,东方人工智能主题混合A,2018-10-24,0.8711
92,005844,东方人工智能主题混合A,2018-10-25,0.8669
93,005844,东方人工智能主题混合A,2018-10-26,0.862
94,005844,东方人工智能主题混合A,2018-10-29,0.8519
95,005844,东方人工智能主题混合A,2018-10-30,0.8562
96,005844,东方人工智能主题混合A,2018-10-31,0.8664
97,005844,东方人工智能主题混合A,2018-11-01,0.872
98,005844,东方人工智能主题混合A,2018-11-02,0.9048
99,005844,东方人工智能主题混合A,2018-11-05,0.9
100,005844,东方人工智能主题混合A,2018-11-06,0.8923
101,005844,东方人工智能主题混合A,2018-11-07,0.8883
102,005844,东方人工智能主题混合A,2018-11-08,0.8819
103,005844,东方人工智能主题混合A,2018-11-09,0.8775
104,005844,东方人工智能主题混合A,2018-11-12,0.8957
105,005844,东方人工智能主题混合A,2018-11-13,0.9018
106,005844,东方人工智能主题混合A,2018-11-14,0.8948
107,005844,东方人工智能主题混合A,2018-11-15,0.9039
108,005844,东方人工智能主题混合A,2018-11-16,0.9099
109,005844,东方人工智能主题混合A,2018-11-19,0.9105
110,005844,东方人工智能主题混合A,2018-11-20,0.8873
111,005844,东方人工智能主题混合A,2018-11-21,0.8877
112,005844,东方人工智能主题混合A,2018-11-22,0.8872
113,005844,东方人工智能主题混合A,2018-11-23,0.8687
114,005844,东方人工智能主题混合A,2018-11-26,0.8669
115,005844,东方人工智能主题混合A,2018-11-27,0.8667
116,005844,东方人工智能主题混合A,2018-11-28,0.8774
117,005844,东方人工智能主题混合A,2018-11-29,0.8622
118,005844,东方人工智能主题混合A,2018-11-30,0.8693
119,005844,东方人工智能主题混合A,2018-12-03,0.8925
120,005844,东方人工智能主题混合A,2018-12-04,0.89
121,005844,东方人工智能主题混合A,2018-12-05,0.8817
122,005844,东方人工智能主题混合A,2018-12-06,0.86
123,005844,东方人工智能主题混合A,2018-12-07,0.8598
124,005844,东方人工智能主题混合A,2018-12-10,0.853
125,005844,东方人工智能主题混合A,2018-12-11,0.8571
126,005844,东方人工智能主题混合A,2018-12-12,0.8571
127,005844,东方人工智能主题混合A,2018-12-13,0.869
128,005844,东方人工智能主题混合A,2018-12-14,0.8569
129,005844,东方人工智能主题混合A,2018-12-17,0.8545
130,005844,东方人工智能主题混合A,2018-12-18,0.8477
131,005844,东方人工智能主题混合A,2018-12-19,0.8395
132,005844,东方人工智能主题混合A,2018-12-20,0.8408
133,005844,东方人工智能主题混合A,2018-12-21,0.8368
134,005844,东方人工智能主题混合A,2018-12-24,0.8424
135,005844,东方人工智能主题混合A,2018-12-25,0.8402
136,005844,东方人工智能主题混合A,2018-12-26,0.8354
137,005844,东方人工智能主题混合A,2018-12-27,0.8297
138,005844,东方人工智能主题混合A,2018-12-28,0.8276
139,005844,东方人工智能主题混合A,2019-01-02,0.8259
140,005844,东方人工智能主题混合A,2019-01-03,0.816
141,005844,东方人工智能主题混合A,2019-01-04,0.8298
142,005844,东方人工智能主题混合A,2019-01-07,0.8448
143,005844,东方人工智能主题混合A,2019-01-08,0.8419
144,005844,东方人工智能主题混合A,2019-01-09,0.8468
145,005844,东方人工智能主题混合A,2019-01-10,0.8474
146,005844,东方人工智能主题混合A,2019-01-11,0.8519
147,005844,东方人工智能主题混合A,2019-01-14,0.8434
148,005844,东方人工智能主题混合A,2019-01-15,0.8566
149,005844,东方人工智能主题混合A,2019-01-16,0.8515
150,005844,东方人工智能主题混合A,2019-01-17,0.8458
151,005844,东方人工智能主题混合A,2019-01-18,0.8506
152,005844,东方人工智能主题混合A,2019-01-21,0.8553
153,005844,东方人工智能主题混合A,2019-01-22,0.8464
154,005844,东方人工智能主题混合A,2019-01-23,0.8468
155,005844,东方人工智能主题混合A,2019-01-24,0.8482
156,005844,东方人工智能主题混合A,2019-01-25,0.852
157,005844,东方人工智能主题混合A,2019-01-28,0.8513
158,005844,东方人工智能主题混合A,2019-01-29,0.8449
159,005844,东方人工智能主题混合A,2019-01-30,0.8357
