,FundCode,FundName,TradingDay,NetWorth
0,165528,信诚鼎利混合(LOF)A,2023-03-03,1.1912
1,165528,信诚鼎利混合(LOF)A,2023-03-02,1.1625
2,165528,信诚鼎利混合(LOF)A,2023-03-01,1.1717
3,165528,信诚鼎利混合(LOF)A,2023-02-28,1.1616
4,165528,信诚鼎利混合(LOF)A,2023-02-27,1.1589
5,165528,信诚鼎利混合(LOF)A,2023-02-24,1.1787
6,165528,信诚鼎利混合(LOF)A,2023-02-23,1.1797
7,165528,信诚鼎利混合(LOF)A,2023-02-22,1.1859
8,165528,信诚鼎利混合(LOF)A,2023-02-21,1.1804
9,165528,信诚鼎利混合(LOF)A,2023-02-20,1.1904
10,165528,信诚鼎利混合(LOF)A,2023-02-17,1.177
11,165528,信诚鼎利混合(LOF)A,2023-02-16,1.2153
12,165528,信诚鼎利混合(LOF)A,2023-02-15,1.2475
13,165528,信诚鼎利混合(LOF)A,2023-02-14,1.2311
14,165528,信诚鼎利混合(LOF)A,2023-02-13,1.2302
15,165528,信诚鼎利混合(LOF)A,2023-02-10,1.2166
16,165528,信诚鼎利混合(LOF)A,2023-02-09,1.2302
17,165528,信诚鼎利混合(LOF)A,2023-02-08,1.1854
18,165528,信诚鼎利混合(LOF)A,2023-02-07,1.1974
19,165528,信诚鼎利混合(LOF)A,2023-02-06,1.2059
20,165528,信诚鼎利混合(LOF)A,2023-02-03,1.2183
21,165528,信诚鼎利混合(LOF)A,2023-02-02,1.2149
22,165528,信诚鼎利混合(LOF)A,2023-02-01,1.2159
23,165528,信诚鼎利混合(LOF)A,2023-01-31,1.2015
24,165528,信诚鼎利混合(LOF)A,2023-01-30,1.2104
25,165528,信诚鼎利混合(LOF)A,2023-01-20,1.2096
26,165528,信诚鼎利混合(LOF)A,2023-01-19,1.2
27,165528,信诚鼎利混合(LOF)A,2023-01-18,1.1903
28,165528,信诚鼎利混合(LOF)A,2023-01-17,1.1867
29,165528,信诚鼎利混合(LOF)A,2023-01-16,1.1733
30,165528,信诚鼎利混合(LOF)A,2023-01-13,1.1622
31,165528,信诚鼎利混合(LOF)A,2023-01-12,1.1753
32,165528,信诚鼎利混合(LOF)A,2023-01-11,1.1725
33,165528,信诚鼎利混合(LOF)A,2023-01-10,1.1901
34,165528,信诚鼎利混合(LOF)A,2023-01-09,1.1855
35,165528,信诚鼎利混合(LOF)A,2023-01-06,1.1864
36,165528,信诚鼎利混合(LOF)A,2023-01-05,1.1901
37,165528,信诚鼎利混合(LOF)A,2023-01-04,1.1816
38,165528,信诚鼎利混合(LOF)A,2023-01-03,1.1845
39,165528,信诚鼎利混合(LOF)A,2022-12-30,1.1631
40,165528,信诚鼎利混合(LOF)A,2022-12-29,1.1771
41,165528,信诚鼎利混合(LOF)A,2022-12-28,1.1833
42,165528,信诚鼎利混合(LOF)A,2022-12-27,1.1976
43,165528,信诚鼎利混合(LOF)A,2022-12-26,1.1832
44,165528,信诚鼎利混合(LOF)A,2022-12-23,1.1484
45,165528,信诚鼎利混合(LOF)A,2022-12-22,1.1809
46,165528,信诚鼎利混合(LOF)A,2022-12-21,1.1954
47,165528,信诚鼎利混合(LOF)A,2022-12-20,1.2016
48,165528,信诚鼎利混合(LOF)A,2022-12-19,1.1983
49,165528,信诚鼎利混合(LOF)A,2022-12-16,1.2291
50,165528,信诚鼎利混合(LOF)A,2022-12-15,1.2583
51,165528,信诚鼎利混合(LOF)A,2022-12-14,1.2482
52,165528,信诚鼎利混合(LOF)A,2022-12-13,1.2681
53,165528,信诚鼎利混合(LOF)A,2022-12-12,1.2904
54,165528,信诚鼎利混合(LOF)A,2022-12-09,1.2511
55,165528,信诚鼎利混合(LOF)A,2022-12-08,1.2405
56,165528,信诚鼎利混合(LOF)A,2022-12-07,1.2535
57,165528,信诚鼎利混合(LOF)A,2022-12-06,1.2695
58,165528,信诚鼎利混合(LOF)A,2022-12-05,1.2463
59,165528,信诚鼎利混合(LOF)A,2022-12-02,1.2421
60,165528,信诚鼎利混合(LOF)A,2022-12-01,1.2474
61,165528,信诚鼎利混合(LOF)A,2022-11-30,1.2329
62,165528,信诚鼎利混合(LOF)A,2022-11-29,1.2378
63,165528,信诚鼎利混合(LOF)A,2022-11-28,1.221
64,165528,信诚鼎利混合(LOF)A,2022-11-25,1.2274
65,165528,信诚鼎利混合(LOF)A,2022-11-24,1.2396
66,165528,信诚鼎利混合(LOF)A,2022-11-23,1.2516
67,165528,信诚鼎利混合(LOF)A,2022-11-22,1.2612
68,165528,信诚鼎利混合(LOF)A,2022-11-21,1.2674
69,165528,信诚鼎利混合(LOF)A,2022-11-18,1.2705
70,165528,信诚鼎利混合(LOF)A,2022-11-17,1.2968
71,165528,信诚鼎利混合(LOF)A,2022-11-16,1.2617
72,165528,信诚鼎利混合(LOF)A,2022-11-15,1.2788
73,165528,信诚鼎利混合(LOF)A,2022-11-14,1.1984
74,165528,信诚鼎利混合(LOF)A,2022-11-11,1.203
75,165528,信诚鼎利混合(LOF)A,2022-11-10,1.1888
76,165528,信诚鼎利混合(LOF)A,2022-11-09,1.2268
77,165528,信诚鼎利混合(LOF)A,2022-11-08,1.2369
78,165528,信诚鼎利混合(LOF)A,2022-11-07,1.2448
79,165528,信诚鼎利混合(LOF)A,2022-11-04,1.2757
80,165528,信诚鼎利混合(LOF)A,2022-11-03,1.2774
81,165528,信诚鼎利混合(LOF)A,2022-11-02,1.2416
82,165528,信诚鼎利混合(LOF)A,2022-11-01,1.2446
83,165528,信诚鼎利混合(LOF)A,2022-10-31,1.2548
84,165528,信诚鼎利混合(LOF)A,2022-10-28,1.2513
85,165528,信诚鼎利混合(LOF)A,2022-10-27,1.2482
86,165528,信诚鼎利混合(LOF)A,2022-10-26,1.2685
