,FundCode,FundName,TradingDay,NetWorth
0,007490,南方信息创新混合A,2019-08-19,1.0771
1,007490,南方信息创新混合A,2019-08-20,1.077
2,007490,南方信息创新混合A,2019-08-21,1.093
3,007490,南方信息创新混合A,2019-08-22,1.0916
4,007490,南方信息创新混合A,2019-08-23,1.0967
5,007490,南方信息创新混合A,2019-08-26,1.0858
6,007490,南方信息创新混合A,2019-08-27,1.0997
7,007490,南方信息创新混合A,2019-08-28,1.0934
8,007490,南方信息创新混合A,2019-08-29,1.1101
9,007490,南方信息创新混合A,2019-08-30,1.0909
10,007490,南方信息创新混合A,2019-09-02,1.1278
11,007490,南方信息创新混合A,2019-09-03,1.1759
12,007490,南方信息创新混合A,2019-09-04,1.1981
13,007490,南方信息创新混合A,2019-09-05,1.2348
14,007490,南方信息创新混合A,2019-09-06,1.2472
15,007490,南方信息创新混合A,2019-09-09,1.2989
16,007490,南方信息创新混合A,2019-09-10,1.2774
17,007490,南方信息创新混合A,2019-09-11,1.2636
18,007490,南方信息创新混合A,2019-09-12,1.2666
19,007490,南方信息创新混合A,2019-09-16,1.2812
20,007490,南方信息创新混合A,2019-09-17,1.2574
21,007490,南方信息创新混合A,2019-09-18,1.254
22,007490,南方信息创新混合A,2019-09-19,1.2805
23,007490,南方信息创新混合A,2019-09-20,1.2927
24,007490,南方信息创新混合A,2019-09-23,1.2976
25,007490,南方信息创新混合A,2019-09-24,1.3156
26,007490,南方信息创新混合A,2019-09-25,1.2673
27,007490,南方信息创新混合A,2019-09-26,1.2178
28,007490,南方信息创新混合A,2019-09-27,1.239
29,007490,南方信息创新混合A,2019-09-30,1.2084
30,007490,南方信息创新混合A,2019-10-08,1.1984
31,007490,南方信息创新混合A,2019-10-09,1.2123
32,007490,南方信息创新混合A,2019-10-10,1.2495
33,007490,南方信息创新混合A,2019-10-11,1.2522
34,007490,南方信息创新混合A,2019-10-14,1.2847
35,007490,南方信息创新混合A,2019-10-15,1.249
36,007490,南方信息创新混合A,2019-10-16,1.2385
37,007490,南方信息创新混合A,2019-10-17,1.2458
38,007490,南方信息创新混合A,2019-10-18,1.2218
39,007490,南方信息创新混合A,2019-10-21,1.222
40,007490,南方信息创新混合A,2019-10-22,1.2521
41,007490,南方信息创新混合A,2019-10-23,1.2409
42,007490,南方信息创新混合A,2019-10-24,1.2433
43,007490,南方信息创新混合A,2019-10-25,1.2615
44,007490,南方信息创新混合A,2019-10-28,1.2932
45,007490,南方信息创新混合A,2019-10-29,1.2744
46,007490,南方信息创新混合A,2019-10-30,1.2882
47,007490,南方信息创新混合A,2019-10-31,1.2716
48,007490,南方信息创新混合A,2019-11-01,1.281
49,007490,南方信息创新混合A,2019-11-04,1.3119
