,FundCode,FundName,TradingDay,NetWorth
0,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-03-03,0.7157
1,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-03-02,0.6979
2,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-03-01,0.7145
3,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-28,0.6735
4,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-27,0.6847
5,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-24,0.6772
6,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-23,0.7048
7,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-22,0.6968
8,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-21,0.7045
9,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-20,0.7351
10,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-17,0.7283
11,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-16,0.7474
12,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-15,0.7322
13,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-14,0.7375
14,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-13,0.7469
15,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-10,0.7401
16,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-09,0.7742
17,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-08,0.7552
18,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-07,0.776
19,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-06,0.7636
20,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-03,0.7844
21,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-02,0.7907
22,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-02-01,0.7975
23,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-01-31,0.7759
24,013171,华夏恒生互联网科技业ETF联接(QDII)A,2023-01-30,0.783
