,FundCode,FundName,TradingDay,NetWorth
0,165525,信诚中证基建工程指数(LOF)A,2023-03-03,0.834
1,165525,信诚中证基建工程指数(LOF)A,2023-03-02,0.814
2,165525,信诚中证基建工程指数(LOF)A,2023-03-01,0.7996
3,165525,信诚中证基建工程指数(LOF)A,2023-02-28,0.7823
4,165525,信诚中证基建工程指数(LOF)A,2023-02-27,0.7738
5,165525,信诚中证基建工程指数(LOF)A,2023-02-24,0.7797
6,165525,信诚中证基建工程指数(LOF)A,2023-02-23,0.7848
7,165525,信诚中证基建工程指数(LOF)A,2023-02-22,0.7883
8,165525,信诚中证基建工程指数(LOF)A,2023-02-21,0.7894
9,165525,信诚中证基建工程指数(LOF)A,2023-02-20,0.7832
10,165525,信诚中证基建工程指数(LOF)A,2023-02-17,0.7604
11,165525,信诚中证基建工程指数(LOF)A,2023-02-16,0.7666
12,165525,信诚中证基建工程指数(LOF)A,2023-02-15,0.7745
13,165525,信诚中证基建工程指数(LOF)A,2023-02-14,0.7807
14,165525,信诚中证基建工程指数(LOF)A,2023-02-13,0.7811
15,165525,信诚中证基建工程指数(LOF)A,2023-02-10,0.7732
16,165525,信诚中证基建工程指数(LOF)A,2023-02-09,0.7704
17,165525,信诚中证基建工程指数(LOF)A,2023-02-08,0.7664
18,165525,信诚中证基建工程指数(LOF)A,2023-02-07,0.7761
19,165525,信诚中证基建工程指数(LOF)A,2023-02-06,0.7679
20,165525,信诚中证基建工程指数(LOF)A,2023-02-03,0.7671
21,165525,信诚中证基建工程指数(LOF)A,2023-02-02,0.7755
22,165525,信诚中证基建工程指数(LOF)A,2023-02-01,0.7748
23,165525,信诚中证基建工程指数(LOF)A,2023-01-31,0.7631
24,165525,信诚中证基建工程指数(LOF)A,2023-01-30,0.7602
25,165525,信诚中证基建工程指数(LOF)A,2023-01-20,0.763
26,165525,信诚中证基建工程指数(LOF)A,2023-01-19,0.7486
27,165525,信诚中证基建工程指数(LOF)A,2023-01-18,0.7436
28,165525,信诚中证基建工程指数(LOF)A,2023-01-17,0.7415
29,165525,信诚中证基建工程指数(LOF)A,2023-01-16,0.7428
30,165525,信诚中证基建工程指数(LOF)A,2023-01-13,0.7369
31,165525,信诚中证基建工程指数(LOF)A,2023-01-12,0.7336
32,165525,信诚中证基建工程指数(LOF)A,2023-01-11,0.7372
33,165525,信诚中证基建工程指数(LOF)A,2023-01-10,0.7379
34,165525,信诚中证基建工程指数(LOF)A,2023-01-09,0.7454
35,165525,信诚中证基建工程指数(LOF)A,2023-01-06,0.7439
36,165525,信诚中证基建工程指数(LOF)A,2023-01-05,0.7437
37,165525,信诚中证基建工程指数(LOF)A,2023-01-04,0.7416
38,165525,信诚中证基建工程指数(LOF)A,2023-01-03,0.7368
39,165525,信诚中证基建工程指数(LOF)A,2022-12-30,0.7271
40,165525,信诚中证基建工程指数(LOF)A,2022-12-29,0.7196
41,165525,信诚中证基建工程指数(LOF)A,2022-12-28,0.7266
42,165525,信诚中证基建工程指数(LOF)A,2022-12-27,0.7316
43,165525,信诚中证基建工程指数(LOF)A,2022-12-26,0.7263
44,165525,信诚中证基建工程指数(LOF)A,2022-12-23,0.7237
45,165525,信诚中证基建工程指数(LOF)A,2022-12-22,0.7251
46,165525,信诚中证基建工程指数(LOF)A,2022-12-21,0.7354
47,165525,信诚中证基建工程指数(LOF)A,2022-12-20,0.7403
48,165525,信诚中证基建工程指数(LOF)A,2022-12-19,0.7444
49,165525,信诚中证基建工程指数(LOF)A,2022-12-16,0.7682
50,165525,信诚中证基建工程指数(LOF)A,2022-12-15,0.7652
51,165525,信诚中证基建工程指数(LOF)A,2022-12-14,0.7692
52,165525,信诚中证基建工程指数(LOF)A,2022-12-13,0.7748
53,165525,信诚中证基建工程指数(LOF)A,2022-12-12,0.774
