FundCode,FundName,TradingDay,NetWorth
007491,南方信息创新混合C,2023-03-03,1.4954
007491,南方信息创新混合C,2023-03-02,1.457
007491,南方信息创新混合C,2023-03-01,1.4684
007491,南方信息创新混合C,2023-02-28,1.4585
007491,南方信息创新混合C,2023-02-27,1.4548
007491,南方信息创新混合C,2023-02-24,1.4798
007491,南方信息创新混合C,2023-02-23,1.4875
007491,南方信息创新混合C,2023-02-22,1.4978
007491,南方信息创新混合C,2023-02-21,1.4771
007491,南方信息创新混合C,2023-02-20,1.4796
007491,南方信息创新混合C,2023-02-17,1.4672
007491,南方信息创新混合C,2023-02-16,1.5135
007491,南方信息创新混合C,2023-02-15,1.5472
007491,南方信息创新混合C,2023-02-14,1.5071
007491,南方信息创新混合C,2023-02-13,1.5206
007491,南方信息创新混合C,2023-02-10,1.5103
007491,南方信息创新混合C,2023-02-09,1.5257
007491,南方信息创新混合C,2023-02-08,1.4721
007491,南方信息创新混合C,2023-02-07,1.485
007491,南方信息创新混合C,2023-02-06,1.4975
007491,南方信息创新混合C,2023-02-03,1.5228
007491,南方信息创新混合C,2023-02-02,1.5202
007491,南方信息创新混合C,2023-02-01,1.4871
007491,南方信息创新混合C,2023-01-31,1.4593
007491,南方信息创新混合C,2023-01-30,1.5117
007491,南方信息创新混合C,2023-01-20,1.5302
007491,南方信息创新混合C,2023-01-19,1.5394
007491,南方信息创新混合C,2023-01-18,1.5017
007491,南方信息创新混合C,2023-01-17,1.5165
007491,南方信息创新混合C,2023-01-16,1.4587
007491,南方信息创新混合C,2023-01-13,1.4188
007491,南方信息创新混合C,2023-01-12,1.4279
007491,南方信息创新混合C,2023-01-11,1.4369
007491,南方信息创新混合C,2023-01-10,1.4499
007491,南方信息创新混合C,2023-01-09,1.433
007491,南方信息创新混合C,2023-01-06,1.4199
007491,南方信息创新混合C,2023-01-05,1.4208
007491,南方信息创新混合C,2023-01-04,1.4089
007491,南方信息创新混合C,2023-01-03,1.436
007491,南方信息创新混合C,2022-12-30,1.4006
007491,南方信息创新混合C,2022-12-29,1.4137
007491,南方信息创新混合C,2022-12-28,1.4128
007491,南方信息创新混合C,2022-12-27,1.4329
007491,南方信息创新混合C,2022-12-26,1.4128
007491,南方信息创新混合C,2022-12-23,1.3651
007491,南方信息创新混合C,2022-12-22,1.4062
007491,南方信息创新混合C,2022-12-21,1.427
007491,南方信息创新混合C,2022-12-20,1.4513
007491,南方信息创新混合C,2022-12-19,1.4592
007491,南方信息创新混合C,2022-12-16,1.4924
007491,南方信息创新混合C,2022-12-15,1.5266
007491,南方信息创新混合C,2022-12-14,1.5128
007491,南方信息创新混合C,2022-12-13,1.5234
007491,南方信息创新混合C,2022-12-12,1.5575
007491,南方信息创新混合C,2022-12-09,1.5426
007491,南方信息创新混合C,2022-12-08,1.5271
007491,南方信息创新混合C,2022-12-07,1.5452
007491,南方信息创新混合C,2022-12-06,1.5594
007491,南方信息创新混合C,2022-12-05,1.5243
007491,南方信息创新混合C,2022-12-02,1.5208
007491,南方信息创新混合C,2022-12-01,1.5233
007491,南方信息创新混合C,2022-11-30,1.5036
007491,南方信息创新混合C,2022-11-29,1.5068
007491,南方信息创新混合C,2022-11-28,1.5235
007491,南方信息创新混合C,2022-11-25,1.5345
007491,南方信息创新混合C,2022-11-24,1.5678
007491,南方信息创新混合C,2022-11-23,1.5667
007491,南方信息创新混合C,2022-11-22,1.5778
007491,南方信息创新混合C,2022-11-21,1.5945
007491,南方信息创新混合C,2022-11-18,1.591
007491,南方信息创新混合C,2022-11-17,1.6303
007491,南方信息创新混合C,2022-11-16,1.5942
007491,南方信息创新混合C,2022-11-15,1.6276
007491,南方信息创新混合C,2022-11-14,1.5416
007491,南方信息创新混合C,2022-11-11,1.5601
007491,南方信息创新混合C,2022-11-10,1.5423
007491,南方信息创新混合C,2022-11-09,1.6009
007491,南方信息创新混合C,2022-11-08,1.6227
007491,南方信息创新混合C,2022-11-07,1.6343
007491,南方信息创新混合C,2022-11-04,1.6582
007491,南方信息创新混合C,2022-11-03,1.6501
007491,南方信息创新混合C,2022-11-02,1.6008
007491,南方信息创新混合C,2022-11-01,1.5829
007491,南方信息创新混合C,2022-10-31,1.5723
007491,南方信息创新混合C,2022-10-28,1.5422
007491,南方信息创新混合C,2022-10-27,1.5546
