FundCode,FundName,TradingDay,NetWorth
006025,诺安优化配置混合,2023-03-03,1.4539
006025,诺安优化配置混合,2023-03-02,1.3997
006025,诺安优化配置混合,2023-03-01,1.4124
006025,诺安优化配置混合,2023-02-28,1.3848
006025,诺安优化配置混合,2023-02-27,1.3741
006025,诺安优化配置混合,2023-02-24,1.4017
006025,诺安优化配置混合,2023-02-23,1.4046
006025,诺安优化配置混合,2023-02-22,1.4154
006025,诺安优化配置混合,2023-02-21,1.4018
006025,诺安优化配置混合,2023-02-20,1.4199
006025,诺安优化配置混合,2023-02-17,1.403
006025,诺安优化配置混合,2023-02-16,1.4481
006025,诺安优化配置混合,2023-02-15,1.4903
006025,诺安优化配置混合,2023-02-14,1.4536
006025,诺安优化配置混合,2023-02-13,1.4528
006025,诺安优化配置混合,2023-02-10,1.4361
006025,诺安优化配置混合,2023-02-09,1.4533
006025,诺安优化配置混合,2023-02-08,1.3924
006025,诺安优化配置混合,2023-02-07,1.4109
006025,诺安优化配置混合,2023-02-06,1.4136
006025,诺安优化配置混合,2023-02-03,1.434
006025,诺安优化配置混合,2023-02-02,1.4316
006025,诺安优化配置混合,2023-02-01,1.3966
006025,诺安优化配置混合,2023-01-31,1.375
006025,诺安优化配置混合,2023-01-30,1.405
006025,诺安优化配置混合,2023-01-20,1.4022
006025,诺安优化配置混合,2023-01-19,1.4028
006025,诺安优化配置混合,2023-01-18,1.368
006025,诺安优化配置混合,2023-01-17,1.3765
006025,诺安优化配置混合,2023-01-16,1.332
006025,诺安优化配置混合,2023-01-13,1.2815
006025,诺安优化配置混合,2023-01-12,1.2782
006025,诺安优化配置混合,2023-01-11,1.2887
006025,诺安优化配置混合,2023-01-10,1.2999
006025,诺安优化配置混合,2023-01-09,1.2791
006025,诺安优化配置混合,2023-01-06,1.2803
006025,诺安优化配置混合,2023-01-05,1.2893
006025,诺安优化配置混合,2023-01-04,1.2813
006025,诺安优化配置混合,2023-01-03,1.3078
006025,诺安优化配置混合,2022-12-30,1.279
006025,诺安优化配置混合,2022-12-29,1.2879
006025,诺安优化配置混合,2022-12-28,1.2879
006025,诺安优化配置混合,2022-12-27,1.3061
006025,诺安优化配置混合,2022-12-26,1.2926
006025,诺安优化配置混合,2022-12-23,1.2584
006025,诺安优化配置混合,2022-12-22,1.283
006025,诺安优化配置混合,2022-12-21,1.3092
006025,诺安优化配置混合,2022-12-20,1.3296
006025,诺安优化配置混合,2022-12-19,1.3444
006025,诺安优化配置混合,2022-12-16,1.3807
006025,诺安优化配置混合,2022-12-15,1.4258
006025,诺安优化配置混合,2022-12-14,1.412
006025,诺安优化配置混合,2022-12-13,1.4074
006025,诺安优化配置混合,2022-12-12,1.4361
006025,诺安优化配置混合,2022-12-09,1.4086
006025,诺安优化配置混合,2022-12-08,1.3789
006025,诺安优化配置混合,2022-12-07,1.4165
006025,诺安优化配置混合,2022-12-06,1.4318
006025,诺安优化配置混合,2022-12-05,1.3917
006025,诺安优化配置混合,2022-12-02,1.4051
006025,诺安优化配置混合,2022-12-01,1.406
006025,诺安优化配置混合,2022-11-30,1.3852
006025,诺安优化配置混合,2022-11-29,1.3975
006025,诺安优化配置混合,2022-11-28,1.3888
006025,诺安优化配置混合,2022-11-25,1.4003
006025,诺安优化配置混合,2022-11-24,1.4008
006025,诺安优化配置混合,2022-11-23,1.4161
006025,诺安优化配置混合,2022-11-22,1.4309
006025,诺安优化配置混合,2022-11-21,1.4392
006025,诺安优化配置混合,2022-11-18,1.4345
006025,诺安优化配置混合,2022-11-17,1.4849
006025,诺安优化配置混合,2022-11-16,1.4498
006025,诺安优化配置混合,2022-11-15,1.4899
006025,诺安优化配置混合,2022-11-14,1.4178
006025,诺安优化配置混合,2022-11-11,1.4255
006025,诺安优化配置混合,2022-11-10,1.3997
006025,诺安优化配置混合,2022-11-09,1.458
006025,诺安优化配置混合,2022-11-08,1.4863
006025,诺安优化配置混合,2022-11-07,1.4925
006025,诺安优化配置混合,2022-11-04,1.5215
006025,诺安优化配置混合,2022-11-03,1.5255
006025,诺安优化配置混合,2022-11-02,1.4859
006025,诺安优化配置混合,2022-11-01,1.507
006025,诺安优化配置混合,2022-10-31,1.5108
006025,诺安优化配置混合,2022-10-28,1.4686
006025,诺安优化配置混合,2022-10-27,1.457
006025,诺安优化配置混合,2022-10-26,1.4808
006025,诺安优化配置混合,2022-10-25,1.4472
006025,诺安优化配置混合,2022-10-24,1.439
006025,诺安优化配置混合,2022-10-21,1.423
006025,诺安优化配置混合,2022-10-20,1.4382
006025,诺安优化配置混合,2022-10-19,1.3383
006025,诺安优化配置混合,2022-10-18,1.3444
006025,诺安优化配置混合,2022-10-17,1.3552
006025,诺安优化配置混合,2022-10-14,1.3076
006025,诺安优化配置混合,2022-10-13,1.2933
006025,诺安优化配置混合,2022-10-12,1.2958
006025,诺安优化配置混合,2022-10-11,1.2223
006025,诺安优化配置混合,2022-10-10,1.273
006025,诺安优化配置混合,2022-09-30,1.4329
006025,诺安优化配置混合,2022-09-29,1.4905
006025,诺安优化配置混合,2022-09-28,1.4709
006025,诺安优化配置混合,2022-09-27,1.5125
006025,诺安优化配置混合,2022-09-26,1.464
006025,诺安优化配置混合,2022-09-23,1.4597
006025,诺安优化配置混合,2022-09-22,1.5011
006025,诺安优化配置混合,2022-09-21,1.474
006025,诺安优化配置混合,2022-09-20,1.5171
006025,诺安优化配置混合,2022-09-19,1.5214
006025,诺安优化配置混合,2022-09-16,1.5621
006025,诺安优化配置混合,2022-09-15,1.5363
006025,诺安优化配置混合,2022-09-14,1.5763
006025,诺安优化配置混合,2022-09-13,1.5358
006025,诺安优化配置混合,2022-09-09,1.5409
006025,诺安优化配置混合,2022-09-08,1.5515
006025,诺安优化配置混合,2022-09-07,1.5411
006025,诺安优化配置混合,2022-09-06,1.4905
006025,诺安优化配置混合,2022-09-05,1.4879
006025,诺安优化配置混合,2022-09-02,1.4924
006025,诺安优化配置混合,2022-09-01,1.4591
006025,诺安优化配置混合,2022-08-31,1.4556
006025,诺安优化配置混合,2022-08-30,1.4751
006025,诺安优化配置混合,2022-08-29,1.4551
006025,诺安优化配置混合,2022-08-26,1.4108
006025,诺安优化配置混合,2022-08-25,1.4663
006025,诺安优化配置混合,2022-08-24,1.5108
006025,诺安优化配置混合,2022-08-23,1.5694
006025,诺安优化配置混合,2022-08-22,1.5661
006025,诺安优化配置混合,2022-08-19,1.5708
006025,诺安优化配置混合,2022-08-18,1.6395
006025,诺安优化配置混合,2022-08-17,1.5987
006025,诺安优化配置混合,2022-08-16,1.6247
006025,诺安优化配置混合,2022-08-15,1.6284
006025,诺安优化配置混合,2022-08-12,1.6294
006025,诺安优化配置混合,2022-08-11,1.692
006025,诺安优化配置混合,2022-08-10,1.6875
006025,诺安优化配置混合,2022-08-09,1.6871
006025,诺安优化配置混合,2022-08-08,1.6717
006025,诺安优化配置混合,2022-08-05,1.691
006025,诺安优化配置混合,2022-08-04,1.5915
006025,诺安优化配置混合,2022-08-03,1.5664
006025,诺安优化配置混合,2022-08-02,1.5219
006025,诺安优化配置混合,2022-08-01,1.5068
006025,诺安优化配置混合,2022-07-29,1.4473
006025,诺安优化配置混合,2022-07-28,1.4641
006025,诺安优化配置混合,2022-07-27,1.428
006025,诺安优化配置混合,2022-07-26,1.4178
006025,诺安优化配置混合,2022-07-25,1.4089
006025,诺安优化配置混合,2022-07-22,1.4299
006025,诺安优化配置混合,2022-07-21,1.4496
006025,诺安优化配置混合,2022-07-20,1.41
006025,诺安优化配置混合,2022-07-19,1.3996
006025,诺安优化配置混合,2022-07-18,1.4071
006025,诺安优化配置混合,2022-07-15,1.4168
006025,诺安优化配置混合,2022-07-14,1.3882
006025,诺安优化配置混合,2022-07-13,1.3708
006025,诺安优化配置混合,2022-07-12,1.376
006025,诺安优化配置混合,2022-07-11,1.4283
006025,诺安优化配置混合,2022-07-08,1.4413
006025,诺安优化配置混合,2022-07-07,1.4385
006025,诺安优化配置混合,2022-07-06,1.4324
006025,诺安优化配置混合,2022-07-05,1.3883
006025,诺安优化配置混合,2022-07-04,1.3859
006025,诺安优化配置混合,2022-07-01,1.3901
006025,诺安优化配置混合,2022-06-30,1.3968
006025,诺安优化配置混合,2022-06-29,1.3781
006025,诺安优化配置混合,2022-06-28,1.4107
006025,诺安优化配置混合,2022-06-27,1.3981
006025,诺安优化配置混合,2022-06-24,1.377
006025,诺安优化配置混合,2022-06-23,1.3611
006025,诺安优化配置混合,2022-06-22,1.3449
006025,诺安优化配置混合,2022-06-21,1.352
006025,诺安优化配置混合,2022-06-20,1.361
006025,诺安优化配置混合,2022-06-17,1.3514
006025,诺安优化配置混合,2022-06-16,1.3292
006025,诺安优化配置混合,2022-06-15,1.3174
006025,诺安优化配置混合,2022-06-14,1.3249
006025,诺安优化配置混合,2022-06-13,1.3182
006025,诺安优化配置混合,2022-06-10,1.3119
006025,诺安优化配置混合,2022-06-09,1.2926
006025,诺安优化配置混合,2022-06-08,1.3171
006025,诺安优化配置混合,2022-06-07,1.3017
006025,诺安优化配置混合,2022-06-06,1.3012
006025,诺安优化配置混合,2022-06-02,1.2771
006025,诺安优化配置混合,2022-06-01,1.2593
006025,诺安优化配置混合,2022-05-31,1.2562
006025,诺安优化配置混合,2022-05-30,1.2375
006025,诺安优化配置混合,2022-05-27,1.2227
006025,诺安优化配置混合,2022-05-26,1.2221
006025,诺安优化配置混合,2022-05-25,1.2156
006025,诺安优化配置混合,2022-05-24,1.2021
006025,诺安优化配置混合,2022-05-23,1.2325
006025,诺安优化配置混合,2022-05-20,1.2188
006025,诺安优化配置混合,2022-05-19,1.2048
006025,诺安优化配置混合,2022-05-18,1.2088
006025,诺安优化配置混合,2022-05-17,1.2134
006025,诺安优化配置混合,2022-05-16,1.2113
006025,诺安优化配置混合,2022-05-13,1.2026
006025,诺安优化配置混合,2022-05-12,1.203
006025,诺安优化配置混合,2022-05-11,1.2075
006025,诺安优化配置混合,2022-05-10,1.206
006025,诺安优化配置混合,2022-05-09,1.1959
006025,诺安优化配置混合,2022-05-06,1.1798
006025,诺安优化配置混合,2022-05-05,1.1875
006025,诺安优化配置混合,2022-04-29,1.1769
006025,诺安优化配置混合,2022-04-28,1.161
006025,诺安优化配置混合,2022-04-27,1.1804
006025,诺安优化配置混合,2022-04-26,1.1446
006025,诺安优化配置混合,2022-04-25,1.1872
006025,诺安优化配置混合,2022-04-22,1.2614
006025,诺安优化配置混合,2022-04-21,1.2796
006025,诺安优化配置混合,2022-04-20,1.3319
006025,诺安优化配置混合,2022-04-19,1.3553
006025,诺安优化配置混合,2022-04-18,1.3514
006025,诺安优化配置混合,2022-04-15,1.3251
006025,诺安优化配置混合,2022-04-14,1.3386
006025,诺安优化配置混合,2022-04-13,1.3289
006025,诺安优化配置混合,2022-04-12,1.3546
