FundCode,FundName,TradingDay,NetWorth
017559,华安上证科创板芯片ETF发起式联接A,2023-01-03,1.0099
017559,华安上证科创板芯片ETF发起式联接A,2023-01-04,1.0037
017559,华安上证科创板芯片ETF发起式联接A,2023-01-05,1.0129
017559,华安上证科创板芯片ETF发起式联接A,2023-01-06,1.0095
017559,华安上证科创板芯片ETF发起式联接A,2023-01-09,1.0124
017559,华安上证科创板芯片ETF发起式联接A,2023-01-10,1.0211
017559,华安上证科创板芯片ETF发起式联接A,2023-01-11,1.0095
017559,华安上证科创板芯片ETF发起式联接A,2023-01-12,1.0051
017559,华安上证科创板芯片ETF发起式联接A,2023-01-13,1.0036
017559,华安上证科创板芯片ETF发起式联接A,2023-01-16,1.0306
017559,华安上证科创板芯片ETF发起式联接A,2023-01-17,1.0604
017559,华安上证科创板芯片ETF发起式联接A,2023-01-18,1.0573
017559,华安上证科创板芯片ETF发起式联接A,2023-01-19,1.0835
017559,华安上证科创板芯片ETF发起式联接A,2023-01-20,1.0824
017559,华安上证科创板芯片ETF发起式联接A,2023-01-30,1.0745
017559,华安上证科创板芯片ETF发起式联接A,2023-01-31,1.0506
017559,华安上证科创板芯片ETF发起式联接A,2023-02-01,1.0711
017559,华安上证科创板芯片ETF发起式联接A,2023-02-02,1.0883
017559,华安上证科创板芯片ETF发起式联接A,2023-02-03,1.0907
017559,华安上证科创板芯片ETF发起式联接A,2023-02-06,1.0823
017559,华安上证科创板芯片ETF发起式联接A,2023-02-07,1.0761
017559,华安上证科创板芯片ETF发起式联接A,2023-02-08,1.0648
017559,华安上证科创板芯片ETF发起式联接A,2023-02-09,1.1089
017559,华安上证科创板芯片ETF发起式联接A,2023-02-10,1.1048
017559,华安上证科创板芯片ETF发起式联接A,2023-02-13,1.1134
017559,华安上证科创板芯片ETF发起式联接A,2023-02-14,1.1101
017559,华安上证科创板芯片ETF发起式联接A,2023-02-15,1.127
017559,华安上证科创板芯片ETF发起式联接A,2023-02-16,1.099
017559,华安上证科创板芯片ETF发起式联接A,2023-02-17,1.0695
017559,华安上证科创板芯片ETF发起式联接A,2023-02-20,1.0792
017559,华安上证科创板芯片ETF发起式联接A,2023-02-21,1.073
017559,华安上证科创板芯片ETF发起式联接A,2023-02-22,1.0776
017559,华安上证科创板芯片ETF发起式联接A,2023-02-23,1.0721
017559,华安上证科创板芯片ETF发起式联接A,2023-02-24,1.0738
017559,华安上证科创板芯片ETF发起式联接A,2023-02-27,1.0593
017559,华安上证科创板芯片ETF发起式联接A,2023-02-28,1.0615
017559,华安上证科创板芯片ETF发起式联接A,2023-03-01,1.0726
017559,华安上证科创板芯片ETF发起式联接A,2023-03-02,1.0646
017559,华安上证科创板芯片ETF发起式联接A,2023-03-03,1.0906
