FundCode,FundName,TradingDay,NetWorth
017560,华安上证科创板芯片ETF发起式联接C,2023-01-03,1.0099
017560,华安上证科创板芯片ETF发起式联接C,2023-01-04,1.0036
017560,华安上证科创板芯片ETF发起式联接C,2023-01-05,1.0128
017560,华安上证科创板芯片ETF发起式联接C,2023-01-06,1.0095
017560,华安上证科创板芯片ETF发起式联接C,2023-01-09,1.0124
017560,华安上证科创板芯片ETF发起式联接C,2023-01-10,1.021
017560,华安上证科创板芯片ETF发起式联接C,2023-01-11,1.0094
017560,华安上证科创板芯片ETF发起式联接C,2023-01-12,1.005
017560,华安上证科创板芯片ETF发起式联接C,2023-01-13,1.0035
017560,华安上证科创板芯片ETF发起式联接C,2023-01-16,1.0305
017560,华安上证科创板芯片ETF发起式联接C,2023-01-17,1.0602
017560,华安上证科创板芯片ETF发起式联接C,2023-01-18,1.0571
017560,华安上证科创板芯片ETF发起式联接C,2023-01-19,1.0833
017560,华安上证科创板芯片ETF发起式联接C,2023-01-20,1.0823
017560,华安上证科创板芯片ETF发起式联接C,2023-01-30,1.0743
017560,华安上证科创板芯片ETF发起式联接C,2023-01-31,1.0504
017560,华安上证科创板芯片ETF发起式联接C,2023-02-01,1.0709
017560,华安上证科创板芯片ETF发起式联接C,2023-02-02,1.088
017560,华安上证科创板芯片ETF发起式联接C,2023-02-03,1.0904
017560,华安上证科创板芯片ETF发起式联接C,2023-02-06,1.082
017560,华安上证科创板芯片ETF发起式联接C,2023-02-07,1.0759
017560,华安上证科创板芯片ETF发起式联接C,2023-02-08,1.0646
017560,华安上证科创板芯片ETF发起式联接C,2023-02-09,1.1086
017560,华安上证科创板芯片ETF发起式联接C,2023-02-10,1.1045
017560,华安上证科创板芯片ETF发起式联接C,2023-02-13,1.1131
017560,华安上证科创板芯片ETF发起式联接C,2023-02-14,1.1098
017560,华安上证科创板芯片ETF发起式联接C,2023-02-15,1.1267
017560,华安上证科创板芯片ETF发起式联接C,2023-02-16,1.0987
017560,华安上证科创板芯片ETF发起式联接C,2023-02-17,1.0692
017560,华安上证科创板芯片ETF发起式联接C,2023-02-20,1.0789
017560,华安上证科创板芯片ETF发起式联接C,2023-02-21,1.0726
017560,华安上证科创板芯片ETF发起式联接C,2023-02-22,1.0773
017560,华安上证科创板芯片ETF发起式联接C,2023-02-23,1.0718
017560,华安上证科创板芯片ETF发起式联接C,2023-02-24,1.0734
017560,华安上证科创板芯片ETF发起式联接C,2023-02-27,1.0589
017560,华安上证科创板芯片ETF发起式联接C,2023-02-28,1.0611
017560,华安上证科创板芯片ETF发起式联接C,2023-03-01,1.0722
017560,华安上证科创板芯片ETF发起式联接C,2023-03-02,1.0642
017560,华安上证科创板芯片ETF发起式联接C,2023-03-03,1.0902
