FundCode,FundName,TradingDay,NetWorth
005629,汇安趋势动力股票C,2023-03-03,1.2255
005629,汇安趋势动力股票C,2023-03-02,1.1935
005629,汇安趋势动力股票C,2023-03-01,1.2007
005629,汇安趋势动力股票C,2023-02-28,1.1941
005629,汇安趋势动力股票C,2023-02-27,1.1912
005629,汇安趋势动力股票C,2023-02-24,1.211
005629,汇安趋势动力股票C,2023-02-23,1.2105
005629,汇安趋势动力股票C,2023-02-22,1.2237
005629,汇安趋势动力股票C,2023-02-21,1.2139
005629,汇安趋势动力股票C,2023-02-20,1.2082
005629,汇安趋势动力股票C,2023-02-17,1.1973
005629,汇安趋势动力股票C,2023-02-16,1.2404
005629,汇安趋势动力股票C,2023-02-15,1.2642
005629,汇安趋势动力股票C,2023-02-14,1.218
005629,汇安趋势动力股票C,2023-02-13,1.2322
005629,汇安趋势动力股票C,2023-02-10,1.2153
005629,汇安趋势动力股票C,2023-02-09,1.2286
005629,汇安趋势动力股票C,2023-02-08,1.1891
005629,汇安趋势动力股票C,2023-02-07,1.2013
005629,汇安趋势动力股票C,2023-02-06,1.2106
005629,汇安趋势动力股票C,2023-02-03,1.2205
005629,汇安趋势动力股票C,2023-02-02,1.2207
005629,汇安趋势动力股票C,2023-02-01,1.1893
005629,汇安趋势动力股票C,2023-01-31,1.1586
005629,汇安趋势动力股票C,2023-01-30,1.1894
005629,汇安趋势动力股票C,2023-01-20,1.1965
005629,汇安趋势动力股票C,2023-01-19,1.2031
005629,汇安趋势动力股票C,2023-01-18,1.1794
005629,汇安趋势动力股票C,2023-01-17,1.1844
005629,汇安趋势动力股票C,2023-01-16,1.1508
005629,汇安趋势动力股票C,2023-01-13,1.1302
005629,汇安趋势动力股票C,2023-01-12,1.1377
005629,汇安趋势动力股票C,2023-01-11,1.1456
005629,汇安趋势动力股票C,2023-01-10,1.1485
005629,汇安趋势动力股票C,2023-01-09,1.1318
005629,汇安趋势动力股票C,2023-01-06,1.1251
005629,汇安趋势动力股票C,2023-01-05,1.1258
