FundCode,FundName,TradingDay,NetWorth
013840,银华集成电路混合A,2023-03-03,0.9479
013840,银华集成电路混合A,2023-03-02,0.9107
013840,银华集成电路混合A,2023-03-01,0.9121
013840,银华集成电路混合A,2023-02-28,0.908
013840,银华集成电路混合A,2023-02-27,0.9051
013840,银华集成电路混合A,2023-02-24,0.918
013840,银华集成电路混合A,2023-02-23,0.9209
013840,银华集成电路混合A,2023-02-22,0.9285
013840,银华集成电路混合A,2023-02-21,0.9229
013840,银华集成电路混合A,2023-02-20,0.9218
013840,银华集成电路混合A,2023-02-17,0.9147
013840,银华集成电路混合A,2023-02-16,0.9521
013840,银华集成电路混合A,2023-02-15,0.9723
013840,银华集成电路混合A,2023-02-14,0.9464
013840,银华集成电路混合A,2023-02-13,0.9519
013840,银华集成电路混合A,2023-02-10,0.9425
013840,银华集成电路混合A,2023-02-09,0.9521
013840,银华集成电路混合A,2023-02-08,0.9151
013840,银华集成电路混合A,2023-02-07,0.9244
013840,银华集成电路混合A,2023-02-06,0.9356
013840,银华集成电路混合A,2023-02-03,0.9418
013840,银华集成电路混合A,2023-02-02,0.9454
013840,银华集成电路混合A,2023-02-01,0.9167
013840,银华集成电路混合A,2023-01-31,0.9012
013840,银华集成电路混合A,2023-01-30,0.9249
013840,银华集成电路混合A,2023-01-20,0.9353
013840,银华集成电路混合A,2023-01-19,0.9424
013840,银华集成电路混合A,2023-01-18,0.92
013840,银华集成电路混合A,2023-01-17,0.9279
013840,银华集成电路混合A,2023-01-16,0.8963
013840,银华集成电路混合A,2023-01-13,0.8657
013840,银华集成电路混合A,2023-01-12,0.8647
013840,银华集成电路混合A,2023-01-11,0.8717
013840,银华集成电路混合A,2023-01-10,0.8763
013840,银华集成电路混合A,2023-01-09,0.8652
013840,银华集成电路混合A,2023-01-06,0.8625
013840,银华集成电路混合A,2023-01-05,0.8638
013840,银华集成电路混合A,2023-01-04,0.8617
013840,银华集成电路混合A,2023-01-03,0.8835
013840,银华集成电路混合A,2022-12-30,0.8639
013840,银华集成电路混合A,2022-12-29,0.872
013840,银华集成电路混合A,2022-12-28,0.8733
013840,银华集成电路混合A,2022-12-27,0.8826
013840,银华集成电路混合A,2022-12-26,0.8693
013840,银华集成电路混合A,2022-12-23,0.8391
013840,银华集成电路混合A,2022-12-22,0.8678
013840,银华集成电路混合A,2022-12-21,0.8825
013840,银华集成电路混合A,2022-12-20,0.8959
013840,银华集成电路混合A,2022-12-19,0.9029
