FundCode,FundName,TradingDay,NetWorth
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-22,0.9836
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-23,0.9956
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-24,0.9767
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-27,0.9712
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-28,0.9904
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-29,0.9807
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-09-30,0.97
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-08,0.9884
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-11,1.0164
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-12,0.9908
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-13,0.9925
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-14,0.989
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-15,1.0089
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-18,1.0105
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-19,1.0367
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-20,1.0564
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-21,1.0471
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-22,1.0636
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-25,1.0622
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-26,1.0536
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-27,1.022
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-28,1.0222
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-10-29,1.0124
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-01,1.0032
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-02,1.0036
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-03,1.0026
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-04,1.0167
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-05,0.9966
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-08,0.9879
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-09,0.9891
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-10,1.0084
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-11,1.0235
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-12,1.0355
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-15,1.037
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-16,1.0569
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-17,1.0542
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-18,1.0242
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-19,1.0175
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-22,1.0102
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-23,0.9972
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-24,0.9932
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-25,1.0032
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-26,0.9719
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-29,0.9605
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-11-30,0.9487
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-01,0.956
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-02,0.95
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-03,0.9316
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-06,0.9028
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-07,0.9366
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-08,0.9324
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-09,0.9438
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-10,0.9353
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-13,0.9338
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-14,0.9115
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-15,0.9005
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-16,0.9006
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-17,0.8808
013171,华夏恒生互联网科技业ETF联接(QDII)A,2021-12-20,0.8573
