FundCode,FundName,TradingDay,NetWorth
165528,信诚鼎利混合(LOF)A,2023-03-03,1.1912
165528,信诚鼎利混合(LOF)A,2023-03-02,1.1625
165528,信诚鼎利混合(LOF)A,2023-03-01,1.1717
165528,信诚鼎利混合(LOF)A,2023-02-28,1.1616
165528,信诚鼎利混合(LOF)A,2023-02-27,1.1589
165528,信诚鼎利混合(LOF)A,2023-02-24,1.1787
165528,信诚鼎利混合(LOF)A,2023-02-23,1.1797
165528,信诚鼎利混合(LOF)A,2023-02-22,1.1859
165528,信诚鼎利混合(LOF)A,2023-02-21,1.1804
165528,信诚鼎利混合(LOF)A,2023-02-20,1.1904
165528,信诚鼎利混合(LOF)A,2023-02-17,1.177
165528,信诚鼎利混合(LOF)A,2023-02-16,1.2153
165528,信诚鼎利混合(LOF)A,2023-02-15,1.2475
165528,信诚鼎利混合(LOF)A,2023-02-14,1.2311
165528,信诚鼎利混合(LOF)A,2023-02-13,1.2302
165528,信诚鼎利混合(LOF)A,2023-02-10,1.2166
165528,信诚鼎利混合(LOF)A,2023-02-09,1.2302
165528,信诚鼎利混合(LOF)A,2023-02-08,1.1854
165528,信诚鼎利混合(LOF)A,2023-02-07,1.1974
165528,信诚鼎利混合(LOF)A,2023-02-06,1.2059
165528,信诚鼎利混合(LOF)A,2023-02-03,1.2183
165528,信诚鼎利混合(LOF)A,2023-02-02,1.2149
165528,信诚鼎利混合(LOF)A,2023-02-01,1.2159
165528,信诚鼎利混合(LOF)A,2023-01-31,1.2015
165528,信诚鼎利混合(LOF)A,2023-01-30,1.2104
165528,信诚鼎利混合(LOF)A,2023-01-20,1.2096
165528,信诚鼎利混合(LOF)A,2023-01-19,1.2
165528,信诚鼎利混合(LOF)A,2023-01-18,1.1903
165528,信诚鼎利混合(LOF)A,2023-01-17,1.1867
165528,信诚鼎利混合(LOF)A,2023-01-16,1.1733
165528,信诚鼎利混合(LOF)A,2023-01-13,1.1622
165528,信诚鼎利混合(LOF)A,2023-01-12,1.1753
165528,信诚鼎利混合(LOF)A,2023-01-11,1.1725
165528,信诚鼎利混合(LOF)A,2023-01-10,1.1901
165528,信诚鼎利混合(LOF)A,2023-01-09,1.1855
165528,信诚鼎利混合(LOF)A,2023-01-06,1.1864
165528,信诚鼎利混合(LOF)A,2023-01-05,1.1901
165528,信诚鼎利混合(LOF)A,2023-01-04,1.1816
165528,信诚鼎利混合(LOF)A,2023-01-03,1.1845
165528,信诚鼎利混合(LOF)A,2022-12-30,1.1631
165528,信诚鼎利混合(LOF)A,2022-12-29,1.1771
165528,信诚鼎利混合(LOF)A,2022-12-28,1.1833
165528,信诚鼎利混合(LOF)A,2022-12-27,1.1976
165528,信诚鼎利混合(LOF)A,2022-12-26,1.1832
165528,信诚鼎利混合(LOF)A,2022-12-23,1.1484
165528,信诚鼎利混合(LOF)A,2022-12-22,1.1809
165528,信诚鼎利混合(LOF)A,2022-12-21,1.1954
165528,信诚鼎利混合(LOF)A,2022-12-20,1.2016
165528,信诚鼎利混合(LOF)A,2022-12-19,1.1983
165528,信诚鼎利混合(LOF)A,2022-12-16,1.2291
165528,信诚鼎利混合(LOF)A,2022-12-15,1.2583
165528,信诚鼎利混合(LOF)A,2022-12-14,1.2482
165528,信诚鼎利混合(LOF)A,2022-12-13,1.2681
165528,信诚鼎利混合(LOF)A,2022-12-12,1.2904
165528,信诚鼎利混合(LOF)A,2022-12-09,1.2511
165528,信诚鼎利混合(LOF)A,2022-12-08,1.2405
165528,信诚鼎利混合(LOF)A,2022-12-07,1.2535
165528,信诚鼎利混合(LOF)A,2022-12-06,1.2695
165528,信诚鼎利混合(LOF)A,2022-12-05,1.2463
165528,信诚鼎利混合(LOF)A,2022-12-02,1.2421
165528,信诚鼎利混合(LOF)A,2022-12-01,1.2474
165528,信诚鼎利混合(LOF)A,2022-11-30,1.2329
165528,信诚鼎利混合(LOF)A,2022-11-29,1.2378
165528,信诚鼎利混合(LOF)A,2022-11-28,1.221
165528,信诚鼎利混合(LOF)A,2022-11-25,1.2274
165528,信诚鼎利混合(LOF)A,2022-11-24,1.2396
165528,信诚鼎利混合(LOF)A,2022-11-23,1.2516
165528,信诚鼎利混合(LOF)A,2022-11-22,1.2612
165528,信诚鼎利混合(LOF)A,2022-11-21,1.2674
165528,信诚鼎利混合(LOF)A,2022-11-18,1.2705
165528,信诚鼎利混合(LOF)A,2022-11-17,1.2968
165528,信诚鼎利混合(LOF)A,2022-11-16,1.2617
165528,信诚鼎利混合(LOF)A,2022-11-15,1.2788
165528,信诚鼎利混合(LOF)A,2022-11-14,1.1984
165528,信诚鼎利混合(LOF)A,2022-11-11,1.203
165528,信诚鼎利混合(LOF)A,2022-11-10,1.1888
165528,信诚鼎利混合(LOF)A,2022-11-09,1.2268
165528,信诚鼎利混合(LOF)A,2022-11-08,1.2369
165528,信诚鼎利混合(LOF)A,2022-11-07,1.2448
165528,信诚鼎利混合(LOF)A,2022-11-04,1.2757
165528,信诚鼎利混合(LOF)A,2022-11-03,1.2774
165528,信诚鼎利混合(LOF)A,2022-11-02,1.2416
165528,信诚鼎利混合(LOF)A,2022-11-01,1.2446
