FundCode,FundName,TradingDay,NetWorth
005224,广发中证基建工程ETF联接C,2023-03-03,0.8961
005224,广发中证基建工程ETF联接C,2023-03-02,0.8741
005224,广发中证基建工程ETF联接C,2023-03-01,0.8585
005224,广发中证基建工程ETF联接C,2023-02-28,0.8397
005224,广发中证基建工程ETF联接C,2023-02-27,0.8303
005224,广发中证基建工程ETF联接C,2023-02-24,0.8367
005224,广发中证基建工程ETF联接C,2023-02-23,0.8422
005224,广发中证基建工程ETF联接C,2023-02-22,0.8461
005224,广发中证基建工程ETF联接C,2023-02-21,0.8472
005224,广发中证基建工程ETF联接C,2023-02-20,0.8405
005224,广发中证基建工程ETF联接C,2023-02-17,0.8157
005224,广发中证基建工程ETF联接C,2023-02-16,0.8223
005224,广发中证基建工程ETF联接C,2023-02-15,0.8309
005224,广发中证基建工程ETF联接C,2023-02-14,0.8378
005224,广发中证基建工程ETF联接C,2023-02-13,0.8382
005224,广发中证基建工程ETF联接C,2023-02-10,0.8295
005224,广发中证基建工程ETF联接C,2023-02-09,0.8265
005224,广发中证基建工程ETF联接C,2023-02-08,0.8222
005224,广发中证基建工程ETF联接C,2023-02-07,0.8326
005224,广发中证基建工程ETF联接C,2023-02-06,0.8237
005224,广发中证基建工程ETF联接C,2023-02-03,0.8228
005224,广发中证基建工程ETF联接C,2023-02-02,0.8318
005224,广发中证基建工程ETF联接C,2023-02-01,0.8311
005224,广发中证基建工程ETF联接C,2023-01-31,0.8183
005224,广发中证基建工程ETF联接C,2023-01-30,0.8153
005224,广发中证基建工程ETF联接C,2023-01-20,0.8181
005224,广发中证基建工程ETF联接C,2023-01-19,0.8025
005224,广发中证基建工程ETF联接C,2023-01-18,0.7971
005224,广发中证基建工程ETF联接C,2023-01-17,0.7946
005224,广发中证基建工程ETF联接C,2023-01-16,0.7961
005224,广发中证基建工程ETF联接C,2023-01-13,0.7897
005224,广发中证基建工程ETF联接C,2023-01-12,0.786
005224,广发中证基建工程ETF联接C,2023-01-11,0.7899
005224,广发中证基建工程ETF联接C,2023-01-10,0.7907
005224,广发中证基建工程ETF联接C,2023-01-09,0.7989
005224,广发中证基建工程ETF联接C,2023-01-06,0.7972
005224,广发中证基建工程ETF联接C,2023-01-05,0.7969
005224,广发中证基建工程ETF联接C,2023-01-04,0.7947
005224,广发中证基建工程ETF联接C,2023-01-03,0.7894
005224,广发中证基建工程ETF联接C,2022-12-30,0.7788
005224,广发中证基建工程ETF联接C,2022-12-29,0.7707
005224,广发中证基建工程ETF联接C,2022-12-28,0.7783
005224,广发中证基建工程ETF联接C,2022-12-27,0.7838
