FundCode,FundName,TradingDay,NetWorth
013445,东财芯片A,2023-03-03,0.7368
013445,东财芯片A,2023-03-02,0.7193
013445,东财芯片A,2023-03-01,0.7252
013445,东财芯片A,2023-02-28,0.7184
013445,东财芯片A,2023-02-27,0.7142
013445,东财芯片A,2023-02-24,0.726
013445,东财芯片A,2023-02-23,0.7279
013445,东财芯片A,2023-02-22,0.7292
013445,东财芯片A,2023-02-21,0.7311
013445,东财芯片A,2023-02-20,0.7341
013445,东财芯片A,2023-02-17,0.7246
013445,东财芯片A,2023-02-16,0.7474
013445,东财芯片A,2023-02-15,0.7676
013445,东财芯片A,2023-02-14,0.7595
013445,东财芯片A,2023-02-13,0.7611
013445,东财芯片A,2023-02-10,0.7582
013445,东财芯片A,2023-02-09,0.7626
013445,东财芯片A,2023-02-08,0.7332
013445,东财芯片A,2023-02-07,0.7406
013445,东财芯片A,2023-02-06,0.7431
013445,东财芯片A,2023-02-03,0.7519
013445,东财芯片A,2023-02-02,0.7516
013445,东财芯片A,2023-02-01,0.7402
013445,东财芯片A,2023-01-31,0.7275
013445,东财芯片A,2023-01-30,0.7459
013445,东财芯片A,2023-01-20,0.7449
013445,东财芯片A,2023-01-19,0.7429
013445,东财芯片A,2023-01-18,0.7267
013445,东财芯片A,2023-01-17,0.7283
013445,东财芯片A,2023-01-16,0.7122
013445,东财芯片A,2023-01-13,0.6909
013445,东财芯片A,2023-01-12,0.6899
013445,东财芯片A,2023-01-11,0.6928
013445,东财芯片A,2023-01-10,0.6997
013445,东财芯片A,2023-01-09,0.693
013445,东财芯片A,2023-01-06,0.6909
013445,东财芯片A,2023-01-05,0.6927
013445,东财芯片A,2023-01-04,0.6872
013445,东财芯片A,2023-01-03,0.6918
013445,东财芯片A,2022-12-30,0.6818
013445,东财芯片A,2022-12-29,0.6867
013445,东财芯片A,2022-12-28,0.6872
013445,东财芯片A,2022-12-27,0.6962
013445,东财芯片A,2022-12-26,0.6867
013445,东财芯片A,2022-12-23,0.6704
013445,东财芯片A,2022-12-22,0.6836
013445,东财芯片A,2022-12-21,0.6956
013445,东财芯片A,2022-12-20,0.7052
013445,东财芯片A,2022-12-19,0.7057
013445,东财芯片A,2022-12-16,0.7235
013445,东财芯片A,2022-12-15,0.7372
013445,东财芯片A,2022-12-14,0.7262
013445,东财芯片A,2022-12-13,0.7269
013445,东财芯片A,2022-12-12,0.7384
013445,东财芯片A,2022-12-09,0.7257
013445,东财芯片A,2022-12-08,0.7173
013445,东财芯片A,2022-12-07,0.728
013445,东财芯片A,2022-12-06,0.734
013445,东财芯片A,2022-12-05,0.7194
013445,东财芯片A,2022-12-02,0.7144
013445,东财芯片A,2022-12-01,0.7204
013445,东财芯片A,2022-11-30,0.7107
013445,东财芯片A,2022-11-29,0.7119
013445,东财芯片A,2022-11-28,0.7014
013445,东财芯片A,2022-11-25,0.71
013445,东财芯片A,2022-11-24,0.7159
013445,东财芯片A,2022-11-23,0.7217
013445,东财芯片A,2022-11-22,0.7273
013445,东财芯片A,2022-11-21,0.7334
013445,东财芯片A,2022-11-18,0.738
013445,东财芯片A,2022-11-17,0.759
013445,东财芯片A,2022-11-16,0.7436
013445,东财芯片A,2022-11-15,0.7538
013445,东财芯片A,2022-11-14,0.7097
013445,东财芯片A,2022-11-11,0.705
013445,东财芯片A,2022-11-10,0.6961
013445,东财芯片A,2022-11-09,0.7149
013445,东财芯片A,2022-11-08,0.7207
013445,东财芯片A,2022-11-07,0.7289
013445,东财芯片A,2022-11-04,0.737
013445,东财芯片A,2022-11-03,0.731
013445,东财芯片A,2022-11-02,0.7086
013445,东财芯片A,2022-11-01,0.7043
013445,东财芯片A,2022-10-31,0.6976
013445,东财芯片A,2022-10-28,0.6856
013445,东财芯片A,2022-10-27,0.6953
013445,东财芯片A,2022-10-26,0.6926
013445,东财芯片A,2022-10-25,0.673
013445,东财芯片A,2022-10-24,0.6773
013445,东财芯片A,2022-10-21,0.6773
013445,东财芯片A,2022-10-20,0.6879
013445,东财芯片A,2022-10-19,0.6591
013445,东财芯片A,2022-10-18,0.6643
013445,东财芯片A,2022-10-17,0.6696
013445,东财芯片A,2022-10-14,0.6546
013445,东财芯片A,2022-10-13,0.6389
013445,东财芯片A,2022-10-12,0.6416
013445,东财芯片A,2022-10-11,0.618
013445,东财芯片A,2022-10-10,0.6291
013445,东财芯片A,2022-09-30,0.6725
013445,东财芯片A,2022-09-29,0.6871
013445,东财芯片A,2022-09-28,0.6877
013445,东财芯片A,2022-09-27,0.7062
013445,东财芯片A,2022-09-26,0.6925
013445,东财芯片A,2022-09-23,0.6933
013445,东财芯片A,2022-09-22,0.7097
013445,东财芯片A,2022-09-21,0.7129
013445,东财芯片A,2022-09-20,0.7268
013445,东财芯片A,2022-09-19,0.7303
013445,东财芯片A,2022-09-16,0.7444
013445,东财芯片A,2022-09-15,0.7519
013445,东财芯片A,2022-09-14,0.7744
013445,东财芯片A,2022-09-13,0.7738
013445,东财芯片A,2022-09-09,0.7744
013445,东财芯片A,2022-09-08,0.7774
013445,东财芯片A,2022-09-07,0.786
013445,东财芯片A,2022-09-06,0.7679
013445,东财芯片A,2022-09-05,0.7615
013445,东财芯片A,2022-09-02,0.7679
013445,东财芯片A,2022-09-01,0.7576
013445,东财芯片A,2022-08-31,0.7663
013445,东财芯片A,2022-08-30,0.7732
013445,东财芯片A,2022-08-29,0.7695
013445,东财芯片A,2022-08-26,0.7678
013445,东财芯片A,2022-08-25,0.7793
013445,东财芯片A,2022-08-24,0.7826
013445,东财芯片A,2022-08-23,0.8187
013445,东财芯片A,2022-08-22,0.8241
013445,东财芯片A,2022-08-19,0.8229
013445,东财芯片A,2022-08-18,0.8437
013445,东财芯片A,2022-08-17,0.8326
013445,东财芯片A,2022-08-16,0.8302
013445,东财芯片A,2022-08-15,0.8368
013445,东财芯片A,2022-08-12,0.8415
013445,东财芯片A,2022-08-11,0.8605
013445,东财芯片A,2022-08-10,0.8473
013445,东财芯片A,2022-08-09,0.8547
013445,东财芯片A,2022-08-08,0.8467
013445,东财芯片A,2022-08-05,0.8515
013445,东财芯片A,2022-08-04,0.8023
013445,东财芯片A,2022-08-03,0.7855
013445,东财芯片A,2022-08-02,0.7601
013445,东财芯片A,2022-08-01,0.7661
013445,东财芯片A,2022-07-29,0.7546
013445,东财芯片A,2022-07-28,0.7759
013445,东财芯片A,2022-07-27,0.7592
013445,东财芯片A,2022-07-26,0.7674
013445,东财芯片A,2022-07-25,0.7641
013445,东财芯片A,2022-07-22,0.7749
013445,东财芯片A,2022-07-21,0.7842
013445,东财芯片A,2022-07-20,0.7669
013445,东财芯片A,2022-07-19,0.7587
013445,东财芯片A,2022-07-18,0.7609
013445,东财芯片A,2022-07-15,0.7637
013445,东财芯片A,2022-07-14,0.7647
013445,东财芯片A,2022-07-13,0.7584
013445,东财芯片A,2022-07-12,0.7674
013445,东财芯片A,2022-07-11,0.7931
013445,东财芯片A,2022-07-08,0.8163
013445,东财芯片A,2022-07-07,0.8109
013445,东财芯片A,2022-07-06,0.8161
013445,东财芯片A,2022-07-05,0.8027
013445,东财芯片A,2022-07-04,0.8036
013445,东财芯片A,2022-07-01,0.8274
013445,东财芯片A,2022-06-30,0.8301
013445,东财芯片A,2022-06-29,0.8126
013445,东财芯片A,2022-06-28,0.8254
013445,东财芯片A,2022-06-27,0.7954
013445,东财芯片A,2022-06-24,0.7853
013445,东财芯片A,2022-06-23,0.7732
013445,东财芯片A,2022-06-22,0.7559
013445,东财芯片A,2022-06-21,0.7807
013445,东财芯片A,2022-06-20,0.7888
013445,东财芯片A,2022-06-17,0.78
013445,东财芯片A,2022-06-16,0.7834
013445,东财芯片A,2022-06-15,0.7712
013445,东财芯片A,2022-06-14,0.7615
013445,东财芯片A,2022-06-13,0.778
013445,东财芯片A,2022-06-10,0.7887
013445,东财芯片A,2022-06-09,0.7748
013445,东财芯片A,2022-06-08,0.7974
013445,东财芯片A,2022-06-07,0.7982
013445,东财芯片A,2022-06-06,0.8127
013445,东财芯片A,2022-06-02,0.7904
013445,东财芯片A,2022-06-01,0.7621
013445,东财芯片A,2022-05-31,0.7633
013445,东财芯片A,2022-05-30,0.7466
013445,东财芯片A,2022-05-27,0.737
013445,东财芯片A,2022-05-26,0.7416
013445,东财芯片A,2022-05-25,0.7468
013445,东财芯片A,2022-05-24,0.7463
013445,东财芯片A,2022-05-23,0.7769
013445,东财芯片A,2022-05-20,0.7706
013445,东财芯片A,2022-05-19,0.7685
013445,东财芯片A,2022-05-18,0.7561
013445,东财芯片A,2022-05-17,0.7528
013445,东财芯片A,2022-05-16,0.7276
013445,东财芯片A,2022-05-13,0.736
013445,东财芯片A,2022-05-12,0.7388
013445,东财芯片A,2022-05-11,0.7322
013445,东财芯片A,2022-05-10,0.7077
013445,东财芯片A,2022-05-09,0.6833
013445,东财芯片A,2022-05-06,0.6882
013445,东财芯片A,2022-05-05,0.7071
013445,东财芯片A,2022-04-29,0.7037
013445,东财芯片A,2022-04-28,0.6802
013445,东财芯片A,2022-04-27,0.6881
013445,东财芯片A,2022-04-26,0.6466
013445,东财芯片A,2022-04-25,0.6647
013445,东财芯片A,2022-04-22,0.7156
013445,东财芯片A,2022-04-21,0.7319
013445,东财芯片A,2022-04-20,0.7483
013445,东财芯片A,2022-04-19,0.7587
013445,东财芯片A,2022-04-18,0.7744
013445,东财芯片A,2022-04-15,0.7492
013445,东财芯片A,2022-04-14,0.7515
013445,东财芯片A,2022-04-13,0.736
013445,东财芯片A,2022-04-12,0.7547
013445,东财芯片A,2022-04-11,0.7459
013445,东财芯片A,2022-04-08,0.7843
013445,东财芯片A,2022-04-07,0.7819
013445,东财芯片A,2022-04-06,0.7968
013445,东财芯片A,2022-04-01,0.8211
013445,东财芯片A,2022-03-31,0.8224
