FundCode,FundName,TradingDay,NetWorth
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-22,0.9835
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-23,0.9956
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-24,0.9767
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-27,0.9711
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-28,0.9903
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-29,0.9806
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-09-30,0.9699
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-08,0.9883
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-11,1.0162
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-12,0.9906
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-13,0.9923
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-14,0.9888
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-15,1.0086
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-18,1.0103
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-19,1.0364
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-20,1.0561
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-21,1.0468
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-22,1.0633
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-25,1.0619
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-26,1.0532
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-27,1.0217
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-28,1.0218
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-10-29,1.0121
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-01,1.0028
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-02,1.0032
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-03,1.0022
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-04,1.0163
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-05,0.9962
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-08,0.9875
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-09,0.9887
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-10,1.008
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-11,1.0231
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-12,1.035
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-15,1.0365
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-16,1.0564
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-17,1.0537
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-18,1.0236
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-19,1.017
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-22,1.0097
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-23,0.9967
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-24,0.9926
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-25,1.0026
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-26,0.9714
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-29,0.9599
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-11-30,0.9482
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-01,0.9554
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-02,0.9494
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-03,0.931
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-06,0.9022
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-07,0.936
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-08,0.9318
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-09,0.9431
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-10,0.9347
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-13,0.9332
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-14,0.9108
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-15,0.8998
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-16,0.9
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-17,0.8802
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-20,0.8567
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-21,0.8721
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-22,0.8814
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-23,0.8738
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-24,0.87
013172,华夏恒生互联网科技业ETF联接(QDII)C,2021-12-27,0.8699
