FundCode,FundName,TradingDay,NetWorth
005223,广发中证基建工程ETF联接A,2018-02-02,1.0012
005223,广发中证基建工程ETF联接A,2018-02-22,0.9797
005223,广发中证基建工程ETF联接A,2018-02-23,0.9881
005223,广发中证基建工程ETF联接A,2018-02-26,0.9995
005223,广发中证基建工程ETF联接A,2018-02-27,0.9951
005223,广发中证基建工程ETF联接A,2018-02-28,0.9961
005223,广发中证基建工程ETF联接A,2018-03-01,0.996
005223,广发中证基建工程ETF联接A,2018-03-02,0.9897
005223,广发中证基建工程ETF联接A,2018-03-05,0.9896
005223,广发中证基建工程ETF联接A,2018-03-06,1.0001
005223,广发中证基建工程ETF联接A,2018-03-07,0.9911
005223,广发中证基建工程ETF联接A,2018-03-08,0.9967
005223,广发中证基建工程ETF联接A,2018-03-09,1.0006
005223,广发中证基建工程ETF联接A,2018-03-12,1.006
005223,广发中证基建工程ETF联接A,2018-03-13,0.9977
005223,广发中证基建工程ETF联接A,2018-03-14,0.9887
005223,广发中证基建工程ETF联接A,2018-03-15,0.9886
005223,广发中证基建工程ETF联接A,2018-03-16,0.9826
005223,广发中证基建工程ETF联接A,2018-03-19,0.9802
005223,广发中证基建工程ETF联接A,2018-03-20,0.981
005223,广发中证基建工程ETF联接A,2018-03-21,0.9795
005223,广发中证基建工程ETF联接A,2018-03-22,0.974
005223,广发中证基建工程ETF联接A,2018-03-23,0.9414
005223,广发中证基建工程ETF联接A,2018-03-26,0.9443
005223,广发中证基建工程ETF联接A,2018-03-27,0.9566
005223,广发中证基建工程ETF联接A,2018-03-28,0.952
005223,广发中证基建工程ETF联接A,2018-03-29,0.9624
005223,广发中证基建工程ETF联接A,2018-03-30,0.9673
005223,广发中证基建工程ETF联接A,2018-04-02,0.9669
005223,广发中证基建工程ETF联接A,2018-04-03,0.9568
005223,广发中证基建工程ETF联接A,2018-04-04,0.9511
005223,广发中证基建工程ETF联接A,2018-04-09,0.9503
005223,广发中证基建工程ETF联接A,2018-04-10,0.9629
005223,广发中证基建工程ETF联接A,2018-04-11,0.9643
005223,广发中证基建工程ETF联接A,2018-04-12,0.9547
005223,广发中证基建工程ETF联接A,2018-04-13,0.9541
005223,广发中证基建工程ETF联接A,2018-04-16,0.9442
005223,广发中证基建工程ETF联接A,2018-04-17,0.9294
005223,广发中证基建工程ETF联接A,2018-04-18,0.9365
005223,广发中证基建工程ETF联接A,2018-04-19,0.9424
005223,广发中证基建工程ETF联接A,2018-04-20,0.9234
005223,广发中证基建工程ETF联接A,2018-04-23,0.9215
005223,广发中证基建工程ETF联接A,2018-04-24,0.9384
005223,广发中证基建工程ETF联接A,2018-04-25,0.9346
005223,广发中证基建工程ETF联接A,2018-04-26,0.9222
005223,广发中证基建工程ETF联接A,2018-04-27,0.9265
005223,广发中证基建工程ETF联接A,2018-05-02,0.9241
005223,广发中证基建工程ETF联接A,2018-05-03,0.9266
005223,广发中证基建工程ETF联接A,2018-05-04,0.9238
005223,广发中证基建工程ETF联接A,2018-05-07,0.9335
005223,广发中证基建工程ETF联接A,2018-05-08,0.938
005223,广发中证基建工程ETF联接A,2018-05-09,0.9355
005223,广发中证基建工程ETF联接A,2018-05-10,0.9386
005223,广发中证基建工程ETF联接A,2018-05-11,0.9323
005223,广发中证基建工程ETF联接A,2018-05-14,0.9294
005223,广发中证基建工程ETF联接A,2018-05-15,0.9331
005223,广发中证基建工程ETF联接A,2018-05-16,0.9287
005223,广发中证基建工程ETF联接A,2018-05-17,0.9268
005223,广发中证基建工程ETF联接A,2018-05-18,0.931
005223,广发中证基建工程ETF联接A,2018-05-21,0.9342
005223,广发中证基建工程ETF联接A,2018-05-22,0.9296
005223,广发中证基建工程ETF联接A,2018-05-23,0.9167
005223,广发中证基建工程ETF联接A,2018-05-24,0.9093
005223,广发中证基建工程ETF联接A,2018-05-25,0.9005
005223,广发中证基建工程ETF联接A,2018-05-28,0.8964
005223,广发中证基建工程ETF联接A,2018-05-29,0.8931
005223,广发中证基建工程ETF联接A,2018-05-30,0.8651
005223,广发中证基建工程ETF联接A,2018-05-31,0.8729
005223,广发中证基建工程ETF联接A,2018-06-01,0.8659
005223,广发中证基建工程ETF联接A,2018-06-04,0.8681
005223,广发中证基建工程ETF联接A,2018-06-05,0.8714
005223,广发中证基建工程ETF联接A,2018-06-06,0.8666
005223,广发中证基建工程ETF联接A,2018-06-07,0.8611
005223,广发中证基建工程ETF联接A,2018-06-08,0.8472
005223,广发中证基建工程ETF联接A,2018-06-11,0.8441
005223,广发中证基建工程ETF联接A,2018-06-12,0.8496
005223,广发中证基建工程ETF联接A,2018-06-13,0.8401
005223,广发中证基建工程ETF联接A,2018-06-14,0.836
005223,广发中证基建工程ETF联接A,2018-06-15,0.8337
005223,广发中证基建工程ETF联接A,2018-06-19,0.7993
005223,广发中证基建工程ETF联接A,2018-06-20,0.8067
005223,广发中证基建工程ETF联接A,2018-06-21,0.7995
005223,广发中证基建工程ETF联接A,2018-06-22,0.8029
005223,广发中证基建工程ETF联接A,2018-06-25,0.7943
005223,广发中证基建工程ETF联接A,2018-06-26,0.7915
005223,广发中证基建工程ETF联接A,2018-06-27,0.7863
005223,广发中证基建工程ETF联接A,2018-06-28,0.7801
005223,广发中证基建工程ETF联接A,2018-06-29,0.7925
005223,广发中证基建工程ETF联接A,2018-07-02,0.7718
005223,广发中证基建工程ETF联接A,2018-07-03,0.7764
005223,广发中证基建工程ETF联接A,2018-07-04,0.7654
005223,广发中证基建工程ETF联接A,2018-07-05,0.7543
005223,广发中证基建工程ETF联接A,2018-07-06,0.7528
005223,广发中证基建工程ETF联接A,2018-07-09,0.7669
005223,广发中证基建工程ETF联接A,2018-07-10,0.7699
005223,广发中证基建工程ETF联接A,2018-07-11,0.7537
005223,广发中证基建工程ETF联接A,2018-07-12,0.7732
005223,广发中证基建工程ETF联接A,2018-07-13,0.7722
005223,广发中证基建工程ETF联接A,2018-07-16,0.7687
005223,广发中证基建工程ETF联接A,2018-07-17,0.7658
005223,广发中证基建工程ETF联接A,2018-07-18,0.7622
005223,广发中证基建工程ETF联接A,2018-07-19,0.768
005223,广发中证基建工程ETF联接A,2018-07-20,0.7788
005223,广发中证基建工程ETF联接A,2018-07-23,0.8134
005223,广发中证基建工程ETF联接A,2018-07-24,0.8611
005223,广发中证基建工程ETF联接A,2018-07-25,0.8553
005223,广发中证基建工程ETF联接A,2018-07-26,0.8536
005223,广发中证基建工程ETF联接A,2018-07-27,0.8509
005223,广发中证基建工程ETF联接A,2018-07-30,0.8595
005223,广发中证基建工程ETF联接A,2018-07-31,0.8512
005223,广发中证基建工程ETF联接A,2018-08-01,0.8401
005223,广发中证基建工程ETF联接A,2018-08-02,0.8376
005223,广发中证基建工程ETF联接A,2018-08-03,0.8146
005223,广发中证基建工程ETF联接A,2018-08-06,0.8135
005223,广发中证基建工程ETF联接A,2018-08-07,0.8598
005223,广发中证基建工程ETF联接A,2018-08-08,0.8511
005223,广发中证基建工程ETF联接A,2018-08-09,0.861
005223,广发中证基建工程ETF联接A,2018-08-10,0.8606
005223,广发中证基建工程ETF联接A,2018-08-13,0.8576
005223,广发中证基建工程ETF联接A,2018-08-14,0.8515
005223,广发中证基建工程ETF联接A,2018-08-15,0.8421
